hanzi_id,hanzi,combinations
118418,土疙瘩,土疙瘩地｜打破土疙瘩｜土疙瘩块
118419,穹庐,穹庐天空｜穹庐之下｜穹庐帐篷
118421,檐口,屋檐檐口｜檐口排水｜檐口装饰
118423,羊毛毯,羊毛毯子｜铺羊毛毯｜羊毛毯保暖
118427,异闻,奇闻异闻｜异闻传说｜异闻录
118432,仰八叉,摔个仰八叉｜仰八叉倒地｜仰八叉姿势
118434,佚失,佚失文献｜佚失古籍｜佚失手稿
118435,应声虫,应声虫似的｜应声虫行为｜应声虫下属
118441,毛糙,表面毛糙｜毛糙的手感｜毛糙的木材
118444,成品粮,成品粮供应｜成品粮销售｜成品粮储存
118450,旁听生,大学旁听生｜旁听生听课｜旁听生身份
118452,导尿,导尿手术｜导尿管｜导尿护理
118453,势利小人,势利小人的嘴脸｜势利小人行为｜势利小人得志
118461,画轴,书画画轴｜卷起画轴｜画轴装裱
118465,纤柔,纤柔的手｜纤柔的腰肢｜纤柔的声音
118468,印油,打印印油｜印油颜色｜印油补充
118469,积垢,积垢清除｜积垢严重｜积垢污渍
118470,道钉,铁路道钉｜道钉固定｜道钉安装
118471,搭客,搭客运输｜搭客汽车｜搭客服务
118475,国仇,国仇家恨｜报国仇｜国仇难忘
118477,滚轮,健身滚轮｜滚轮运动｜滚轮训练
118478,爷娘,孝敬爷娘｜爷娘养育｜爷娘健康
118479,寒暖,寒暖交替｜寒暖适宜｜寒暖自知
118482,蜡台,烛台蜡台｜蜡台点亮｜蜡台摆放
118483,搓澡,搓澡师傅｜搓澡服务｜搓澡毛巾
118486,愚鲁,愚鲁无知｜天性愚鲁｜愚鲁之人
118489,要隘,军事要隘｜险峻要隘｜把守要隘
118490,药浴,中药药浴｜宠物药浴｜养生药浴
118497,轨枕,铁路轨枕｜水泥轨枕｜更换轨枕
118506,蒿子,蒿子秆儿｜蒿子粑粑｜野蒿子
118508,干馏,煤炭干馏｜木材干馏｜干馏技术
118511,远因,历史远因｜问题远因｜远因分析
118514,风光片,旅游风光片｜自然风光片｜拍摄风光片
118515,青田石,青田石雕｜青田石印章｜青田石矿
118524,先礼后兵,先礼后兵策略｜外交先礼后兵｜采取先礼后兵
118525,盗劫,盗劫案件｜武装盗劫｜盗劫财物
118529,左支右绌,左支右绌应付｜财政左支右绌｜左支右绌之态
118533,意见簿,意见簿留言｜填写意见簿｜顾客意见簿
118534,寻章摘句,寻章摘句读书｜文人寻章摘句｜寻章摘句之作
118535,妙笔生花,妙笔生花写作｜文思妙笔生花｜妙笔生花之才
118537,鸢尾,鸢尾花｜蓝色鸢尾｜鸢尾科植物
118538,心胆俱裂,吓得心胆俱裂｜心胆俱裂恐惧｜令人心胆俱裂
118539,微行,微服私访｜微行出巡｜帝王微行
118543,喇叭筒,喇叭筒喊话｜铁皮喇叭筒｜手持喇叭筒
118546,贼头贼脑,贼头贼脑窥视｜行为贼头贼脑｜贼头贼脑模样
118550,皮褥子,羊皮褥子｜铺皮褥子｜皮褥子保暖
118551,马屁精,马屁精奉承｜职场马屁精｜讨厌马屁精
118552,卵翼,卵翼之下｜受其卵翼｜卵翼庇护
118555,叶子烟,抽叶子烟｜叶子烟袋｜老农叶子烟
118560,日暮途穷,日暮途穷困境｜感到日暮途穷｜日暮途穷之时
118565,光可鉴人,光可鉴人桌面｜漆面光可鉴人｜光可鉴人如镜
118566,芦柑,福建芦柑｜甜芦柑｜芦柑果园
118569,悲号,悲号痛哭｜仰天悲号｜悲号之声
118571,带话,带话传信｜托人带话｜带话问候
118572,赶浪头,赶浪头追风｜盲目赶浪头｜赶浪头行为
118574,杯弓蛇影,杯弓蛇影疑心｜杯弓蛇影故事｜杯弓蛇影之惧
118576,缓办,缓办手续｜暂缓办理｜缓处理
118578,小阳春,十月小阳春｜小阳春天气｜小阳春时节
118580,透底,透底交代｜彻底透底｜透底真相
118582,抽芽,柳树抽芽｜春天抽芽｜抽芽生长
118585,窜逃,四处窜逃｜仓皇窜逃｜窜逃罪犯
118589,暴殄天物,暴殄天物浪费｜暴殄天物行为｜暴殄天物可惜
118590,窃密,窃密案件｜商业窃密｜防范窃密
118593,远交近攻,远交近攻策略｜外交远交近攻｜远交近攻之计
118594,打卦,打卦算命｜占卜打卦｜打卦问吉凶
118596,小疵,小疵不掩大醇｜略有小疵｜小疵无碍
118600,酒曲,酿酒酒曲｜制作酒曲｜酒曲发酵
118603,看风使舵,看风使舵之人｜善于看风使舵｜看风使舵投机
118608,乘龙快婿,乘龙快婿佳话｜喜得乘龙快婿｜乘龙快婿之喜
118614,阳关大道,阳关大道畅通｜走上阳关大道｜阳关大道前行
118621,词不达意,词不达意表达｜说话词不达意｜词不达意之病
118623,比翼鸟,比翼鸟双飞｜恩爱比翼鸟｜比翼鸟传说
118627,徒有其表,徒有其表空虚｜徒有其表之人｜徒有其表无用
118635,才高八斗,才高八斗之才｜才高八斗学识｜才高八斗文人
118637,耍威风,耍威风摆谱｜领导耍威风｜耍威风架势
118638,佞臣,朝中佞臣｜奸佞之臣｜佞臣当道
118641,哭丧棒,哭丧棒执杖｜孝子哭丧棒｜哭丧棒传统
118645,中魔,中魔发狂｜如中魔般｜中魔状态
118646,卷帘门,卷帘门店铺｜电动卷帘门｜卷帘门开关
118652,脆生生,脆生生萝卜｜声音脆生生｜脆生生口感
118653,指不定,指不定哪天｜指不定何时｜指不定会来
118655,坐班房,坐班房服刑｜因罪坐班房｜坐班房悔过
118656,脱漏,脱漏字句｜内容脱漏｜脱漏错误
118658,生石灰,生石灰消毒｜生石灰加水｜生石灰用途
118660,睡裤,棉质睡裤｜居家睡裤｜睡裤舒适
118661,败火,清热解毒败火｜凉茶败火｜食物败火
118662,黄皮书,黄皮书报告｜政府黄皮书｜黄皮书出版
118664,雪里蕻,雪里蕻咸菜｜腌制雪里蕻｜雪里蕻炒肉
118666,逞英雄,逞英雄冒险｜不要逞英雄｜逞英雄行为
118674,澄净,澄净湖水｜空气澄净｜心境澄净
118679,衬布,衣服衬布｜加衬布｜衬布料子
118684,孔雀石,孔雀石绿色｜孔雀石首饰｜孔雀石矿物
118685,压腿,压腿锻炼｜舞蹈压腿｜压腿拉伸
118687,哽塞,哽塞喉咙｜声音哽塞｜哽塞难言
118690,种痘,种痘防疫｜牛痘种痘｜种痘技术
118691,冷敷,冷敷消肿｜冰袋冷敷｜冷敷处理
118692,房脊,房脊瓦片｜高高房脊｜房脊修缮
118696,鹁鸽,鹁鸽飞翔｜养鹁鸽｜鹁鸽咕咕叫
118697,墨斗鱼,墨斗鱼烹饪｜墨斗鱼墨水｜墨斗鱼海鲜
118700,萧墙,祸起萧墙｜萧墙之内｜萧墙之患
118703,后襟,后襟整理｜衣服后襟｜后襟沾灰
118707,僧徒,僧徒修行｜寺院僧徒｜僧徒诵经
118710,族规,族规严格｜遵守族规｜族规约束
118713,狗鱼,狗鱼捕捞｜狗鱼凶猛｜狗鱼垂钓
118714,溃灭,溃灭失败｜敌军溃灭｜溃灭命运
118716,挽幛,挽幛悼念｜悬挂挽幛｜挽幛题词
118719,便函,便函通知｜办公便函｜便函往来
118720,滚轴,滚轴溜冰｜滚轴轴承｜滚轴运动
118721,尿壶,尿壶便器｜夜壶尿壶｜尿壶清洁
118723,窗扇,窗扇开关｜木制窗扇｜窗扇玻璃
118726,药茶,药茶养生｜中药药茶｜喝药茶
118730,旋子,旋子功夫｜旋子动作｜旋子训练
118731,海鳗,海鳗捕捞｜清蒸海鳗｜海鳗美味
118732,板脸,板着脸｜板脸生气｜板脸不说话
118733,舵轮,舵轮操控｜船舵舵轮｜舵轮转向
118740,瞎掰,瞎掰胡扯｜别瞎掰｜瞎掰故事
118741,杂凑,杂凑成篇｜杂凑团队｜杂凑材料
118742,幼畜,幼畜饲养｜保护幼畜｜幼畜成长
118743,擅入,擅入禁地｜严禁擅入｜擅入者罚
118744,旋梯,旋梯攀登｜旋转旋梯｜旋梯设计
118746,末子,煤末子｜粉末末子｜末子清扫
118748,睡椅,睡椅休息｜躺睡椅｜睡椅舒适
118750,庙祝,庙祝管理｜寺庙庙祝｜庙祝职责
118751,背静,背静小巷｜地方背静｜背静处所
118755,谷糠,谷糠饲料｜谷糠喂鸡｜谷糠利用
118756,牙粉,牙粉牙膏｜牙粉刷牙｜牙粉清洁
118763,有眼不识泰山,有眼不识泰山的人｜有眼不识泰山的故事
118764,绑缚,绑缚手脚｜绑缚绳索｜绑缚犯人
118765,乐池,乐池音乐｜乐池演奏｜乐池舞台
118767,搓板,搓板洗衣｜搓板搓衣｜搓板洗衣板
118772,鸨母,鸨母妓院｜鸨母老鸨｜鸨母青楼
118774,秆子,秆子稻草｜秆子麦秆｜秆子高粱秆
118775,毛躁,毛躁脾气｜毛躁性格｜毛躁不安
118777,羔皮,羔皮大衣｜羔皮皮革｜羔皮柔软
118778,迸溅,迸溅火花｜迸溅水花｜迸溅血液
118781,图典,图典词典｜图典图谱｜图典参考
118782,偷空,偷空时间｜偷空休息｜偷空机会
118785,畅怀,畅怀大笑｜畅怀饮酒｜畅怀心情
118786,门额,门额匾额｜门额题字｜门额上方
118788,叩谢,叩谢恩情｜叩谢大恩｜叩谢父母
118790,幽径,幽径小路｜幽径林间｜幽径漫步
118792,脸热,脸热害羞｜脸热发烫｜脸热尴尬
118793,化冻,化冻冰雪｜化冻食物｜化冻过程
118794,钻塔,钻塔钻井｜钻塔石油｜钻塔高耸
118798,绽露,绽露笑容｜绽露真相｜绽露才华
118799,金橘,金橘水果｜金橘柑橘｜金橘金黄
118802,残败,残败景象｜残败花朵｜残败不堪
118804,翁婿,翁婿关系｜翁婿和睦｜翁婿之间
118807,圆钢,圆钢钢材｜圆钢金属｜圆钢圆形
118808,毛布,毛布粗糙｜毛布布料｜毛布衣服
118810,瞒产,瞒产产量｜瞒产数据｜瞒产行为
118813,还账,还账债务｜还账还款｜还账时间
118814,魅惑,魅惑人心｜魅惑眼神｜魅惑魅力
118817,趋奉,趋奉权势｜趋奉上级｜趋奉讨好
118819,采种,采种种子｜采种植物｜采种收集
118820,毛蓝,毛蓝布料｜毛蓝颜色｜毛蓝衣服
118821,卷缩,卷缩身体｜卷缩叶子｜卷缩一团
118823,整复,整复手术｜整复修复｜整复治疗
118834,铜活,铜活铜器｜铜活工艺｜铜活制作
118836,砂眼,砂眼缺陷｜砂眼铸造｜砂眼检查
118842,驰驱,驰驱马匹｜驰驱奔驰｜驰驱战场
118843,大舌头,大舌头说话｜大舌头发音｜大舌头口齿
118846,钟灵毓秀,钟灵毓秀之地｜钟灵毓秀山水｜钟灵毓秀人才
118847,一得之见,一得之见见解｜一得之见观点｜一得之见浅薄
118854,臭味相投,臭味相投朋友｜臭味相投之人｜臭味相投性格
118859,熬出头,熬出头日子｜熬出头成功｜熬出头辛苦
118861,泫然,泫然泪下｜泫然哭泣｜泫然伤感
118867,甘之如饴,甘之如饴接受｜甘之如饴享受｜甘之如饴乐意
118868,自动门,自动门开关｜自动门感应｜自动门入口
118871,十字镐,十字镐工具｜十字镐挖掘｜十字镐采矿
118876,转筋,转筋肌肉｜转筋抽筋｜转筋疼痛
118882,画等号,画等号等于｜画等号比较｜画等号关系
118883,胭脂红,胭脂红颜色｜胭脂红口红｜胭脂红鲜艳
118884,遵嘱,遵嘱执行｜遵嘱吩咐｜遵嘱安排
118886,北温带,北温带气候｜北温带地区｜北温带地理
118887,失计,失计失误｜失计计划｜失计错误
118888,牛头马面,牛头马面鬼神｜牛头马面地狱｜牛头马面形象
118890,梳辫子,梳辫子头发｜梳辫子女孩｜梳辫子整理
118894,要言不烦,要言不烦简洁｜要言不烦精炼｜要言不烦说话
118895,绳梯,绳梯攀登｜绳梯梯子｜绳梯使用
118896,害人虫,害人虫害虫｜害人虫坏人｜害人虫消灭
118898,船篷,船篷帆布｜船篷遮盖｜船篷船上
118901,雅意,雅意高雅｜雅意情致｜雅意欣赏
118904,套索,套索绳索｜套索捕捉｜套索工具
118908,代食品,代食品替代｜代食品食物｜代食品营养
118911,酸牛奶,酸牛奶酸奶｜酸牛奶饮品｜酸牛奶健康
118912,燃爆,燃爆爆炸｜燃爆火焰｜燃爆危险
118914,老大不小,老大不小年纪｜老大不小年龄｜老大不小成人
118919,杀人不见血,杀人不见血手段｜杀人不见血阴谋｜杀人不见血残忍
118921,玉洁冰清,玉洁冰清纯洁｜玉洁冰清品德｜玉洁冰清女子
118922,贴本儿,贴本儿亏损｜贴本儿生意｜贴本儿赔钱
118925,专座,专座座位｜专座专用｜专座优先
118930,发酒疯,发酒疯醉酒｜发酒疯胡闹｜发酒疯行为
118931,负荆请罪,负荆请罪道歉｜负荆请罪认错｜负荆请罪故事
118932,闲愁,闲愁无聊｜闲愁忧愁｜闲愁心情
118933,电子垃圾,电子垃圾废弃｜电子垃圾处理｜电子垃圾污染
118936,一通百通,一通百通理解｜一通百通领悟｜一通百通道理
118940,毛片,毛片粗糙｜毛片未加工｜毛片初步
118941,憋屈,憋屈委屈｜憋屈心情｜憋屈难受
118943,唇吻,唇吻嘴唇｜唇吻亲吻｜唇吻接触
118949,松紧带,松紧带弹性｜松紧带裤子｜松紧带调节
118950,厌恨,厌恨厌恶｜厌恨憎恨｜厌恨情绪
118951,倒垂,倒垂悬挂｜倒垂树枝｜倒垂姿势
118952,笔立,笔直立正｜笔直站立｜笔直挺立
118953,辔头,辔头马具｜辔头驾驭｜辔头控制
118957,匀净,匀净均匀｜匀净平整｜匀净涂抹
118958,量杯,量杯测量｜量杯容量｜量杯实验
118959,清涟,清涟清澈｜清涟水波｜清涟池塘
118963,要账,要账讨债｜要账债务｜要账催收
118964,谎骗,谎骗欺骗｜谎骗谎言｜谎骗行为
118968,矿源,矿源矿产｜矿源资源｜矿源开发
118970,扭摆,扭摆摇摆｜扭摆舞蹈｜扭摆身体
118971,近体诗,近体诗诗歌｜近体诗格律｜近体诗唐代
118973,吃客,吃客顾客｜吃客食客｜吃客餐厅
118976,抽测,抽测测试｜抽测检查｜抽测抽样
118978,墙裙,墙裙墙面｜墙裙装饰｜墙裙保护
118983,初生之犊,初生之犊不怕虎｜初生之犊勇敢｜初生之犊年轻
118985,栓剂,栓剂药物｜栓剂使用｜栓剂治疗
118986,飞针走线,飞针走线缝纫｜飞针走线快速｜飞针走线技巧
118987,竹纸,竹纸纸张｜竹纸制作｜竹纸书写
118988,绝早,绝早清晨｜绝早起床｜绝早时间
118991,海兽,海兽海洋｜海兽生物｜海兽哺乳
118992,闲职,闲职位｜闲职轻松｜闲职无事
118993,窥察,窥察观察｜窥察监视｜窥察秘密
118995,折本,折本亏损｜折本生意｜折本赔钱
118997,熟土,熟土改良｜熟土层｜熟土栽培
118999,养息,休养生息｜养息身心｜养息精神
119006,酱豆腐,酱豆腐乳｜酱豆腐块｜酱豆腐汤
119008,导诊,导诊服务｜导诊台｜导诊人员
119011,管中窥豹,管中窥豹可见一斑｜管中窥豹略见一斑
119017,笨伯,笨伯无能｜笨伯愚钝｜笨伯无知
119018,尾大不掉,尾大不掉之势｜尾大不掉之弊
119020,恶声恶气,恶声恶气说话｜恶声恶气对待
119022,武丑,武丑角色｜武丑表演｜武丑戏
119025,艺术照,艺术照片｜艺术摄影｜艺术照拍摄
119026,死脑筋,死脑筋的人｜死脑筋思维
119029,抽缩,抽缩变形｜抽缩现象｜抽缩作用
119030,翻晒,翻晒粮食｜翻晒衣物｜翻晒被褥
119034,耳生,耳生声音｜耳生词语｜耳生名字
119035,流徙,流徙生活｜流徙他乡｜流徙不定
119036,呵责,呵责孩子｜呵责下属｜严厉呵责
119038,叠韵,叠韵词｜叠韵诗歌｜叠韵对仗
119042,香饵,香饵钓鱼｜香饵诱人｜香饵陷阱
119046,臀尖,臀尖肉｜臀尖部位｜臀尖牛排
119049,脑满肠肥,脑满肠肥之人｜脑满肠肥形象
119050,风纪扣,风纪扣系好｜风纪扣整齐
119052,蹙额,蹙额皱眉｜蹙额不悦｜蹙额思考
119055,小舌,小舌头｜小舌部位｜小舌发音
119061,摸奖,摸奖活动｜摸奖游戏｜摸奖抽奖
119062,挂锁,挂锁门｜挂锁钥匙｜挂锁安全
119065,骨膜,骨膜炎｜骨膜损伤｜骨膜修复
119075,甩包袱,甩包袱思想｜甩包袱行为
119076,鸡毛掸子,鸡毛掸子打扫｜鸡毛掸子除尘
119078,下车伊始,下车伊始发表意见｜下车伊始开展工作
119080,蒲剧,蒲剧表演｜蒲剧艺术｜蒲剧剧目
119088,犍牛,犍牛耕田｜犍牛力气大｜犍牛养殖
119090,野蔷薇,野蔷薇花｜野蔷薇丛｜野蔷薇香气
119091,天作之合,天作之合姻缘｜天作之合配对
119097,训条,训条规范｜训条教导｜训条遵守
119107,早霜,早霜降临｜早霜寒冷｜早霜冻害
119108,黄色炸药,黄色炸药爆炸｜黄色炸药危险
119111,横生枝节,横生枝节问题｜横生枝节麻烦
119115,癞皮狗,癞皮狗形象｜癞皮狗行为
119121,濯濯,濯濯童山｜濯濯无木｜濯濯山岭
119122,耍滑头,耍滑头手段｜耍滑头行为
119123,潜航,潜航潜艇｜潜航任务｜潜航技术
119125,言之有据,言之有据论证｜言之有据分析
119131,宽展,宽展道路｜宽展空间｜宽展视野
119134,胖嘟嘟,胖嘟嘟脸蛋｜胖嘟嘟小手
119135,签筒,签筒抽签｜签筒摇签｜签筒求签
119136,摄生,摄生之道｜摄生方法｜摄生保健
119139,冲要,冲要之地｜冲要位置｜冲要关口
119141,树墩,树墩座位｜树墩残留｜树墩年轮
119143,鲜润,鲜润色泽｜鲜润水果｜鲜润肌肤
119144,赞礼,赞礼仪式｜赞礼人员｜赞礼词
119146,汇寄,汇寄款项｜汇寄费用｜汇寄方式
119148,清漆,清漆涂装｜清漆保护｜清漆光泽
119151,露白,露白钱财｜露白风险｜露白不安全
119152,失着,失着棋局｜失着失误｜失着导致失败
119161,秋衣,秋衣秋裤｜秋衣保暖｜秋衣套装
119163,忠直,忠直之人｜忠直品格｜忠直言行
119164,阳寿,阳寿已尽｜阳寿长短｜阳寿命运
119174,耕畜,耕畜使用｜耕畜养殖｜耕畜劳力
