definition_id,hanzi,pinyin,pos,definition_1,definition_2,better
16615,问,wèn,动词,向(某方面或某人要东西),向特定对象索要物品。,2
16616,问,wèn,名词,(Wèn)姓。,姓氏用字。,2
976411,问世,wèn shì,动词,指著作等出版跟读者见面,作品完成并公开发行。,2
2051111,问好,wèn hǎo,动词,"询问安好,表示关切",向他人表达问候。,2
576511,问题,wèn tí,名词,要求回答或解释的题目,需要解答的题目。,1
576512,问题,wèn tí,名词,须要研究讨论并加以解决的矛盾、疑难,需要解决的矛盾或困难。,2
576513,问题,wèn tí,名词,关键;重要之点,事物的重要方面。,2
576514,问题,wèn tí,名词,事故或麻烦,意外出现的麻烦。,2
210511,闯,chuǎng,动词,猛冲;勇猛向前,不顾阻碍地快速前进。,2
210512,闯,chuǎng,动词,闯练,通过实践积累经验。,2
210513,闯,chuǎng,动词,为一定目的而到处活动;奔走,为实现目标而四处活动。,2
210514,闯,chuǎng,动词,惹起,引发不好的结果。,2
389311,闰,rùn,名词,"一回归年的时间为365天5时48分46秒。阳历把一年定为365天,所余的时间约每四年积累成一天,加在二月里;农历把一年定为354天或355天,所余的时间约每3年积累成一个月,加在一年里。这样的办法,在历法上叫做闰。",历法中为调整年历与回归年差异而增加的日或月。,2
159811,闲,xián,形容词,没有事情;没有活动;有空(跟‘忙’相对as opposed to‘busy’}),没有工作或活动安排的状态。,1
159812,闲,xián,形容词,(房屋、器物等)不在使用中,物品未被使用的状态。,2
159813,闲,xián,名词,闲空儿,可供自由支配的时间。,2
159814,闲,xián,形容词,与正事无关的,与正式事务无关的。,2
982112,闲话,xián huà,名词,不满意的话,背后议论他人的言论。,2
982113,闲话,xián huà,名词,闲谈,非正式的随意交谈。,2
526411,闳,hóng,名词,巷门。,里巷的出入口。,2
526412,闳,hóng,形容词,宏大。,规模或气势盛大。,2
526413,闳,hóng,名词,(Hóng)姓。,姓氏用字。,2
13411,间,jiān,名词,中间,两者当中的位置。,2
13412,间,jiān,名词,一定的空间或时间里,特定的时空范围。,2
13413,间,jiān,名词,一间屋子;房间,房屋的独立单元。,2
13414,间,jiān,量词,房屋的最小单位,用于计量房屋的单位。,2
13422,间,jiàn,名词,嫌隙;隔阂,嫌隙;隔阂,1
13423,间,jiàn,动词,隔开;不连接,使事物不相连属。,2
13424,间,jiàn,动词,挑拨使人不和;离间,制造矛盾使人不和。,2
13425,间,jiàn,动词,拔去或锄去(多余的苗),除去多余的幼苗。,2
884211,间接,jiàn jiē,形容词,通过第三者发生关系的(跟‘直接’相对as opposed to‘direct’}),需要通过中介环节的。,2
884011,间谍,jiàn dié,名词,"被敌方或外国派遣、收买,从事刺探军事情报、国家机密或进行颠覆活动的人。",从事秘密情报工作的特工人员。,2
884111,间隔,jiàn gé,名词,事物在空间或时间上的距离,事物之间的时空距离。,2
884112,间隔,jiàn gé,动词,隔开;隔绝,使事物相互分离。,2
403912,闵,mǐn,名词,(Mǐn)姓。,姓氏用字。,2
2060088,闶阆,kāng láng,形容词,建筑物高大空洞,建筑物内部空间宽敞。,2
167711,闷,mèn,形容词,心情不舒畅;心烦,情绪低落的状态。,2
167712,闷,mèn,形容词,密闭;不透气,封闭严实不透气。,2
167721,闷,mēn,形容词,气压低或空气不流通而引起的不舒畅的感觉,因气压低或空气不流通而产生的不适感,1
167722,闷,mēn,动词,使不透气,封闭使不透气,1
167723,闷,mēn,动词,不吭声;不声张,沉默不语,1
167724,闷,mēn,形容词,声音不响亮,（方言）声音低沉不响亮,1
167725,闷,mēn,动词,"在屋里呆着,不到外面去",待在室内不外出,1
266011,闸,zhá,名词,水闸,控制水流的建筑物,2
266012,闸,zhá,动词,把水截住,拦截水流,2
266013,闸,zhá,名词,制动器的通称,制动装置的统称,2
266014,闸,zhá,名词,电闸,电路开关装置,2
110311,闹,nào,形容词,喧哗;不安静,喧哗;不安静,1
110312,闹,nào,动词,吵;扰乱,争吵或打扰,2
110313,闹,nào,动词,发泄(感情),情绪发泄,2
110314,闹,nào,动词,害(病);发生(灾害或不好的事),患病或发生不好的事,2
110315,闹,nào,动词,干;弄;搞,从事某项活动,2
110316,闹,nào,动词,开玩笑;逗,开玩笑,2
288011,闺,guī,名词,上圆下方的小门。,上圆下方的小门,2
288012,闺,guī,名词,闺房,女子的私人房间,2
83211,闻,wén,动词,听见,用耳朵感知声音,2
83212,闻,wén,名词,听见的事情;消息,听到的消息,2
83213,闻,wén,形容词,有名望的,广为人知的,2
83214,闻,wén,名词,名声,社会评价,2
83215,闻,wén,动词,用鼻子嗅,用鼻子感知气味,2
83216,闻,wén,名词,(Wén)姓。,姓氏,2
278911,闽,mǐn,名词,"闽江,水名,在福建。",福建的闽江,2
278912,闽,mǐn,名词,福建的别称。,福建省的别称,2
478511,闾,lǘ,名词,里巷的门,巷子的出入口,2
478512,闾,lǘ,名词,里巷;邻里,街坊邻里,2
478513,闾,lǘ,名词,二十五家为一闾。,古代二十五户的居民单位,2
478514,闾,lǘ,名词,(Lǘ)姓。,姓氏,2
197911,阀,fá,名词,指在某一方面有支配势力的人物、家族或集团,具有控制力的个人或集团,2
197912,阀,fá,名词,"管道或机器中调节和控制流体的流量、压力和流动方向的装置,种类很多,如气阀、水阀、油阀等。",控制流体流动的机械装置,2
225211,阁,gé,名词,"风景区或庭园里的一种建筑物,四方形、六角形或八角形,一般两层,周围开窗,多建筑在高处,可以凭高远望",供远眺的景观建筑,2
225212,阁,gé,名词,指女子的住屋,古代女子居所,2
225213,阁,gé,名词,指内阁,政府最高行政机关,2
225214,阁,gé,名词,放东西的架子,储物架子,2
402111,阂,hé,名词,阻隔不通,沟通障碍,2
170811,阅,yuè,动词,看(文字),浏览文字内容,2
170812,阅,yuè,动词,检阅,检视队伍,2
170813,阅,yuè,动词,经历;经过,亲身经历,2
662011,阅读,yuè dú,动词,看(书报)并领会其内容,理解书面内容,2
523111,阆,làng,名词,"阆中(Làngzhōng),地名,在四川。",四川阆中市,2
400711,阈,yù,名词,门坎儿。泛指界限或范围,门槛；界限,2
431711,阉,yān,动词,阉割,切除生殖器官,2
431712,阉,yān,名词,指宦官,古代宫廷侍从,2
262711,阎,yán,名词,里巷的门。,巷子的出入口,2
262712,阎,yán,名词,(Yán)姓。,姓氏,2
505311,阏,è,动词,堵塞。,阻塞通道,2
505312,阏,è,名词,闸板。,水闸控制板,2
505321,阏,yān,名词,[阏氏](yānzhī)汉代匈奴称君主的正妻。,匈奴王后称号,2
2060011,阏氏,yān zhī,名词,古代匈奴君主的正妻,匈奴君主正妻,2
196211,阐,chǎn,动词,讲明白,详细说明，使清楚明白,2
816611,阐述,chǎn shù,动词,论述,系统深入地说明或论述,2
373813,阑,lán,形容词,将尽,（时间）接近结束,2
373814,阑,lán,动词,擅自(出入),未经许可擅自（出入）,2
533611,阒,qù,形容词,形容没有声音,寂静无声的,2
137411,阔,kuò,形容词,(面积)宽;宽广,（空间）宽广的,2
137412,阔,kuò,形容词,阔绰;阔气;有钱,富裕而讲究排场的,2
523011,阕,què,动词,终了,结束，终止,2
523012,阕,què,量词,歌曲或词一首叫一阕,量词，用于歌曲或词,2
425011,阖,hé,形容词,全;总共,全部的，整个的,2
425012,阖,hé,动词,关闭,关闭（门窗等）,2
445611,阗,tián,形容词,充满,充满的，填满的,2
436111,阙,què,名词,"皇宫大门前两边供瞭望的楼,泛指帝王的住所",古代宫门两侧的瞭望楼，泛指皇宫,2
436112,阙,què,名词,神庙、陵墓前竖立的石雕。,陵墓前的石雕建筑,2
436121,阙,quē,名词,过失。,过错，失误,2
436123,阙,quē,名词,(Quē)姓。,姓氏,2
493011,阚,kàn,名词,姓。,姓氏,2
328911,阜,fù,名词,土山。,土丘，小山,2
328912,阜,fù,形容词,(物资)多,（物资）丰富的,2
31011,队,duì,名词,行列,排列成行的人或物,2
31012,队,duì,名词,具有某种性质的集体,有组织的团体,2
31013,队,duì,名词,特指少年先锋队,特指中国少年先锋队,2
31014,队,duì,量词,,量词，用于成行列的事物,2
842211,队伍,duì wu,名词,军队,武装部队的统称,2
842212,队伍,duì wu,名词,有组织的集体,有组织的群体,2
842213,队伍,duì wu,名词,有组织的群众行列,群众组成的行列,2
2000137,队伍,duì wǔ,名词,有组织的群体,有组织的团体,2
431211,阡,qiān,名词,田地中间南北方向的小路,田间南北向的小路,2
431212,阡,qiān,名词,通往坟墓的道路。,通往墓地的道路,2
2060405,阪,bǎn,名词,山坡,斜坡，山坡,2
344811,阮,ruǎn,名词,阮咸(乐器)的简称,乐器阮咸的简称,2
344812,阮,ruǎn,名词,(Ruǎn)姓。,姓氏,2
416911,阱,jǐng,名词,捕野兽用的陷坑,捕野兽用的陷坑,2
74511,防,fáng,动词,防备,预先做好准备以避免危险,2
74512,防,fáng,动词,防守;防御,抵御敌人的进攻,2
74513,防,fáng,名词,堤;挡水的建筑物,挡水的堤坝,2
74514,防,fáng,名词,(Fáng)姓。,姓氏,2
846711,防守,fáng shǒu,动词,警戒守卫,守卫保护,2
846712,防守,fáng shǒu,动词,在斗争或比赛中防备对方进攻,在对抗中保护己方,2
846911,防御,fáng yù,动词,抗击敌人的进攻,抵抗敌人的攻击,2
847011,防止,fáng zhǐ,动词,预先设法制止(坏事发生),预先采取措施避免坏事发生,2
847111,防治,fáng zhì,动词,预防和治疗(疾病、病虫害等),预防和治疗疾病或虫害,2
846811,防疫,fáng yì,动词,预防传染病,预防传染病的措施,2
58111,阳,yáng,名词,中国古代哲学认为存在于宇宙间的一切事物中的两大对立面之一（与阴相对）,中国传统哲学中与阴相对的概念,2
58112,阳,yáng,名词,太阳;日光,太阳的光线,2
58113,阳,yáng,名词,山的南面;水的北面,山南水北的地理方位,2
58114,阳,yáng,形容词,凸出的,凸起可见的,2
58115,阳,yáng,形容词,外露的;表面的,公开显露的,2
58116,阳,yáng,名词,指属于活人和人世的(迷信,迷信中指人世的,2
58117,阳,yáng,形容词,带正电的,带正电荷的,2
58118,阳,yáng,名词,指男性生殖器。,指男性生殖器官。,2
58119,阳,yáng,名词,(Yáng)姓。,姓氏。,2
657911,阳光,yáng guāng,名词,日光,太阳发出的光线。,2
775211,阳台,yáng tái,名词,"楼房的小平台,有栏杆,可以乘凉、晒太阳或远望。",建筑物中突出于外墙的平台，通常有栏杆，用于休闲或观景。,2
108911,阴,yīn,名词,中国古代哲学认为存在于宇宙间的一切事物中的两大对立面之一（与阳相对）,中国古代哲学中与阳相对的概念，代表宇宙中事物的对立面之一。,2
108912,阴,yīn,名词,"指太阴,即月亮",指月亮。,2
108913,阴,yīn,形容词,"中国气象上,天空80%以上被云遮住时叫做阴。泛指空中云层密布,不见阳光或偶见阳光的天气。",天空被云层覆盖，阳光难以穿透的天气现象。,2
108914,阴,yīn,名词,不见阳光的地方,阳光照射不到的地方。,2
108915,阴,yīn,名词,山的北面;水的南面,山的北面或水的南面。,2
108916,阴,yīn,名词,背面,物体的背面。,2
108917,阴,yīn,形容词,凹进的,向内凹陷的。,2
108918,阴,yīn,形容词,隐藏的;不露在外面的,不公开的；隐蔽的。,2
108919,阴,yīn,形容词,阴险;不光明,阴险狡诈的。,2
108920,阴,yīn,名词,指属于鬼神的;阴间的(迷信,迷信中指与鬼神或阴间有关的。,2
108921,阴,yīn,形容词,带负电的,带负电荷的。,2
108922,阴,yīn,名词,"生殖器,有时特指女性生殖器。",指女性生殖器官。,2
108923,阴,yīn,名词,(Yīn)姓。,姓氏。,2
1002411,阴谋,yīn móu,动词,暗中策划(做坏事),暗中策划进行不正当或非法活动。,2
1002412,阴谋,yīn móu,名词,暗中做坏事的计谋,暗中策划的计谋或计划。,2
92211,阵,zhèn,名词,"战术用语,指作战队伍的行列或组合方式",军队作战时的队形或排列方式。,2
92212,阵,zhèn,名词,阵地,军队作战时所占据的位置。,2
92213,阵,zhèn,名词,一段时间,一段特定的时间。,2
92214,阵,zhèn,量词,表示事情或动作经过的段落,用于表示动作或事件发生的短暂时间段。,2
1016911,阵地,zhèn dì,名词,"军队为了进行战斗而占据的地方,通常修有工事",军队在战斗中占据并设防的区域。,2
1017011,阵容,zhèn róng,名词,作战队伍的外貌。,军队或团队的外在表现或排列。,2
1017012,阵容,zhèn róng,名词,"队伍所显示的力量,多比喻人力的配备",团队或组织的人力配置和实力展示。,2
28211,阶,jiē,名词,台阶,建筑物或地面的阶梯。,2
28212,阶,jiē,名词,等级,社会或组织中的等级。,2
887111,阶层,jiē céng,名词,指在同一个阶级中因社会经济地位不同而分成的层次。如农民阶级分成贫农、中农等。,同一阶级内因经济地位不同而划分的层次。,2
887112,阶层,jiē céng,名词,"指由不同阶级出身,因某种相同的特征而形成的社会集团,如以脑力劳动为主的知识分子。",由不同阶级出身但具有共同特征的社会群体。,2
717011,阶段,jiē duàn,名词,事物发展进程中划分的段落,事物发展过程中的不同时期或部分。,2
103911,阻,zǔ,动词,阻挡;阻碍,妨碍或阻止某事进行。,2
1033611,阻拦,zǔ lán,动词,阻止,阻止某人或某事前进或发展。,2
1033711,阻挠,zǔ náo,动词,阻止或暗中破坏使不能发展或成功,通过阻碍或破坏使某事不能成功。,2
793311,阻止,zǔ zhǐ,动词,使不能前进;使停止行动,使某人或某事停止行动。,2
1033511,阻碍,zǔ ài,动词,使不能顺利通过或发展,妨碍或阻止某事顺利进行。,2
1033512,阻碍,zǔ ài,名词,起阻碍作用的事物,妨碍事物发展的障碍物。,2
81011,阿,ā,助词,"用在排行、小名或姓的前面,有亲昵的意味",用于排行、小名或姓氏前，表示亲昵。,2
81012,阿,ā,助词,用在某些亲属名称的前面,用于某些亲属称谓前。,2
81021,阿,ē,动词,迎合;偏袒,迎合或偏袒某人。,2
81022,阿,ē,名词,大的丘陵,较大的山丘。,2
81023,阿,ē,名词,弯曲的地方,地形中的弯曲部分。,2
580711,阿姨,ā yí,名词,母亲的姐妹。,母亲的姐妹。,2
580712,阿姨,ā yí,名词,称呼跟母亲辈分相同、年纪差不多的无亲属关系的妇女,对与母亲同辈且年龄相仿的非亲属女性的称呼。,2
