definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
905313,90531,3,多层次或多方面的,multi-level,,,形容词
905314,90531,4,具有立体视觉效果的,stereoscopic,,,形容词
905411,90541,1,在某地站稳脚跟或生存下去,establish oneself,,,动词
905412,90541,2,处于某种立场或位置,stand,,,动词
905511,90551,1,过去的各个朝代。,dynasties,,,名词
905512,90551,2,过去的许多世代。,past generations,,,名词
905513,90551,3,经历各个时期。,through the ages,,,动词
905611,90561,1,从过去到现在一直如此。,always,,,副词
905721,90572,1,利益与损害,pros and cons,,,名词
905811,90581,1,利息与本金的比率,interest rate,,,名词
905911,90591,1,能力范围内,feasible,,,形容词
906011,90601,1,努力实现,attempt,,,动词
906111,90611,1,努力争取,strive,,,动词
906112,90611,2,极力辩论,argue,,,动词
906211,90621,1,超出一般规律的情况。,exception,,,名词
906212,90621,2,在一般的规律、规定之外的情况,exception,,,名词
906311,90631,1,多年连续,consecutive years,,,副词
906411,90641,1,相互关联的,chain,,,形容词
906511,90651,1,和...一起,along with,,,连词
906611,90661,1,集体欢聚活动,social gathering,,,名词
906711,90671,1,保持联系,liaise; communicate,,,动词
906811,90681,1,国家间的同盟组织,alliance; coalition,,,名词
906812,90681,2,个人或集体的联合,union,,,名词
906911,90691,1,由某事物想到相关事物,associate; connect,,,动词
907011,90701,1,不贪污腐败；公正清白。,incorruptible,,,形容词
907111,90711,1,对是非的内心的正确认识，尤指与自身行为相关的,conscience,,,名词
907311,90731,1,体谅并原谅,understand,,,动词
907411,90741,1,广阔无边的,vast,,,形容词
907511,90751,1,逐项提出或说明,enumerate,,,动词
907711,90771,1,医生对病人进行诊断和治疗,clinical,,,名词
907811,90781,1,过分节省，该用不用,miserly,,,形容词
907911,90791,1,零碎的；少量的（非谓语用法）,scattered,,,形容词
907912,90791,2,分散的（非谓语用法）,sporadic,,,形容词
908011,90801,1,黎明前的时段,before dawn,,,名词
908111,90811,1,创造性活动中突然产生的思路,inspiration,,,名词
908211,90821,1,迷信认为主宰人体的非物质存在,soul,,,名词
908212,90821,2,心灵或思想,spirit,,,名词
908213,90821,3,人格或良心,conscience,,,名词
908214,90821,4,比喻起决定作用的因素,soul (figurative),,,名词
908311,90831,1,反应迅速；敏锐,sensitive,,,形容词
908411,90841,1,聪明且反应快。,clever,,,形容词
908511,90851,1,理解并体会,comprehend,,,动词
908611,90861,1,驻外领事代表机构,consulate,,,名词
908711,90871,1,国家主权管辖区域,territory,,,名词
908811,90881,1,深刻理解并掌握,comprehend,,,动词
908911,90891,1,行进在最前方,lead,,,动词
908912,90891,2,（比喻）处于前列,leading,,,形容词
909011,90901,1,国家、政治团体或群众组织的最高领导人,leader,,,名词
909211,90921,1,因喜爱而不忍离开,reluctant to part,,,动词
909311,90931,1,留作纪念（多用于临别馈赠）,keepsake,,,动词
909411,90941,1,注意；小心（多指防备危险）,be careful,,,动词
909511,90951,1,无固定居所四处谋生,roam,,,动词
909611,90961,1,无意中表现出来,reveal,,,动词
909711,90971,1,不务正业、为非作歹的人,rogue,,,名词
909712,90971,2,恶劣的下流行为,indecency,,,名词
909811,90981,1,物品或货币的流转,circulate,,,动词
909812,90981,2,指商品、货币流转。,circulation,,,动词
909911,90991,1,盛大而庄重,grand; solemn,,,形容词
910011,91001,1,独占市场或资源,monopolize,,,动词
910111,91011,1,像笼子一样完全覆盖某物。,envelop,,,动词
910311,91031,1,炉子和灶台的合称,kitchen range,,,名词
910411,91041,1,以机器为动力、通常由钢铁制成的船只,steamship,,,名词
910511,91051,1,物体外形的边界线条,outline,,,名词
910512,91051,2,事物的基本概况,overview,,,名词
910611,91061,1,安装在车轮外部的环形橡胶制品，通常由内胎和外胎组成，用于减震和保护车轮,tyre,,,名词
910711,91071,1,公开发表意见的场所或平台,forum,,,名词
910811,91081,1,用论据证明论点的过程,demonstration,,,名词
910812,91081,2,阐述并证明,prove,,,动词
910813,91081,3,立论的根据。,argument,,,名词
911011,91101,1,建筑工程竣工,complete,,,动词
911111,91111,1,使计划具体可行,implement,,,动词
911112,91111,2,确保执行到位,fulfill,,,动词
911113,91111,3,心情安定踏实,at ease,,,形容词
911211,91121,1,一次又一次,time and again; repeatedly,,,副词
911311,91131,1,实践(自己答应做的或应该做的事),honour (what one has promised to do or should do),,,动词
911411,91141,1,强行夺取,plunder,,,动词
911511,91151,1,表示程度轻微，数量少或变化小,slightly,,,副词
911611,91161,1,神经系统病变导致的身体部分感觉或运动障碍。,paralysis,,,名词
911612,91161,2,失去警惕性；疏忽。,remiss; negligent,,,形容词
911711,91171,1,身体某部分感觉丧失或不适。,numb,,,形容词
911712,91171,2,比喻反应迟钝，思想不敏锐。,apathetic; insensitive,,,形容词
911811,91181,1,通过药物或针刺使身体暂时失去知觉，用于外科手术。,anesthesia,,,名词
911812,91181,2,比喻使人意志消沉或认识模糊。,to corrupt; to poison,,,动词
911911,91191,1,供船只停靠装卸的岸边建筑,wharf,,,名词
911912,91191,2,方言指商业港口城市,port city,,,名词
912111,91211,1,在敌方必经之路秘密部署兵力，伺机攻击。,ambush,,,动词
912112,91211,2,潜伏。,lie low,,,动词
912211,91221,1,掩埋；覆盖。,bury,,,动词
912212,91221,2,使才能无法显现。,neglect,,,动词
912311,91231,1,安葬死者。,bury,,,动词
912312,91231,2,比喻彻底消灭。,eliminate,,,动词
912511,91251,1,心脏跳动时动脉的规律性搏动，可用于诊断疾病。,pulse,,,名词
912611,91261,1,发展缓慢且持续时间长,chronic,,,形容词
912711,91271,1,时间或空间上延绵不绝,endless,,,形容词
912811,91281,1,通过夸张手法表现生活的绘画艺术,cartoon,,,名词
912911,91291,1,像蔓草一样向外扩展,spread,,,动词
913011,91301,1,忙着做各种事情。,busy,,,形容词
913111,91311,1,形容水或其他事物广阔无边。,boundless,,,形容词
913211,91321,1,完全不知道的样子。,clueless,,,形容词
913212,91321,2,失意的样子。,disheartened,,,形容词
913311,91331,1,缺乏视觉能力,blind,,,形容词
913411,91341,1,以假的充当真的,pass off as,,,动词
913511,91351,1,植物生长多而茁壮,luxuriant,,,形容词
913512,91351,2,比喻经济兴旺,booming,,,形容词
913711,91371,1,无计可施,no way out,,,其他
913811,91381,1,使双方（人或事物）建立联系的人或事物,medium,,,名词
913911,91391,1,传播信息的工具，如报刊、广播、电视等,media,,,名词
914011,91401,1,外形好看,aesthetic,,,形容词
914111,91411,1,美好而圆满,happy,,,形容词
914211,91421,1,美好而奇妙,wonderful,,,形容词
914311,91431,1,医生在医院或诊所对非住院病人的诊疗服务。,outpatient service,,,名词
914511,91451,1,植物开始发芽,sprout,,,动词
914512,91451,2,比喻新生或未成熟的事物,rudiment,,,名词
914611,91461,1,气势强大,violent,,,形容词
914612,91461,2,快速剧烈,furious,,,形容词
914711,91471,1,不切实际的幻想,pipe dream,,,名词
914712,91471,2,强烈渴望,dream of,,,动词
914911,91491,1,补足欠缺的部分,make up for; compensate,,,动词
915011,91501,1,气体、液体等充满空间,permeate; fill,,,动词
915111,91511,1,感到困惑或不解。,puzzled,,,动词
915112,91511,2,使他人困惑。,mislead,,,动词
915211,91521,1,吸引人或令人陶醉。,charming,,,形容词
915311,91531,1,失去方向或走错路。,lose one's way,,,动词
915411,91541,1,对超自然力量的盲目信仰。,superstition,,,名词
915412,91541,2,泛指盲目崇拜。,blind worship,,,名词
915511,91551,1,疏密程度,density,,,名词
915512,91551,2,物质单位体积的质量,mass density,,,名词
915611,91561,1,严密地封闭,seal,,,动词
915612,91561,2,严密封闭的状态,airtight,,,形容词
915711,91571,1,为了避免,lest,,,连词
915811,91581,1,对传染病的抵抗力,immunity,,,名词
915911,91591,1,鼓励他人努力,encourage,,,动词
916011,91601,1,能力不足仍尽力做,manage with difficulty,,,形容词
916012,91601,2,不情愿地,reluctant,,,形容词
916013,91601,3,强迫他人,force,,,动词
916014,91601,4,理由不充分,far-fetched,,,形容词
916015,91601,5,将就;凑合,barely enough,,,形容词
916111,91611,1,相貌；脸部特征,appearance,,,名词
916112,91611,2,事物呈现的状态,aspect,,,名词
916211,91621,1,物体的表面,surface,,,名词
916212,91621,2,体面；声誉,reputation; face,,,名词
916213,91621,3,情面,sensibilities,,,名词
916214,91621,4,粉末,powder,,,名词
916311,91631,1,描画,depict,,,动词
916411,91641,1,非常微小,negligible,,,形容词
916511,91651,1,轻视或不尊重,despise,,,动词
916611,91661,1,（国家、种族等）不复存在,perish,,,动词
916711,91671,1,人民群众之间,folk; among the people,,,名词
916712,91671,2,非政府性质的,non-governmental,,,形容词
916811,91681,1,供人民日常生活使用的,civil; for civilian use,,,形容词
916911,91691,1,对外界事物反应迅速,sensitive,,,形容词
917011,91701,1,动作迅速灵活,nimble; agile,,,形容词
917111,91711,1,感觉灵敏；眼光尖锐,sharp; keen,,,形容词
917211,91721,1,显然如此（常用于转折语气）。,clearly,,,副词
917311,91731,1,按一定标准排列的次序,ranking,,,名词
917411,91741,1,规定的人员数量,quota,,,名词
917511,91751,1,名称或名声与实际相符,worthy of the name,,,形容词
917611,91761,1,个人或集体的声誉,reputation,,,名词
917612,91761,2,名义上的（含尊重意）,honorary,,,形容词
917711,91771,1,给予名称,name,,,动词
917811,91781,1,试探性地前进,grope,,,动词
917812,91781,2,寻找方向、方法或经验,search,,,动词
918011,91801,1,物体紧密接触并来回移动,friction,,,名词
918012,91801,2,接触物体间阻碍相对运动的力,friction,,,名词
918013,91801,3,因利益冲突引发的矛盾,conflict,,,名词
918111,91811,1,新机器通过使用使零件配合更紧密。,break in,,,动词
918211,91821,1,可作为榜样或值得学习的,exemplary,,,形容词
918212,91821,2,值得学习或效仿的人,model,,,名词
918311,91831,1,事物的标准形式或可参照执行的标准样式,pattern,,,名词
918411,91841,1,按比例仿制实物形状和结构的物品，常用于展览或实验,model,,,名词
918412,91841,2,铸造中用于制作砂型的工具，其形状和尺寸与铸件相同，通常为木质,mould,,,名词
918413,91841,3,通过压制或浇灌使材料成型所用的工具,matrix,,,名词
918511,91851,1,宗教传说中害人的邪恶鬼怪,devil; demon,,,名词
918611,91861,1,通过特殊技巧制造幻觉的表演艺术,magic; conjuring,,,名词
918711,91871,1,完全忽略,obliterate,,,动词
918811,91881,1,形容事情奇怪难解，无人能说明其奥妙,inexplicable; baffling,,,形容词
918911,91891,1,安静无声的样子,quietly,,,副词
919011,91901,1,努力寻求,strive,,,动词
919111,91911,1,人的外貌或衣着打扮的样子,appearance,,,名词
919112,91911,2,用于表示时间或年龄的大致情况,approximate,,,名词
919113,91911,3,形势、趋势或状况,situation,,,名词
919211,91921,1,一个人最早学会的语言，通常是本民族的标准语或方言,mother tongue,,,名词
919212,91921,2,作为其他语言共同来源的语言,parent language,,,名词
919311,91931,1,亲眼所见,witness,,,动词
919411,91941,1,视线或视野,vision,,,名词
919412,91941,2,眼神或表情,expression,,,名词
919413,91941,3,观察事物的能力或见解,insight,,,名词
919511,91951,1,洗澡。,bathe,,,动词
919512,91951,2,（比喻）受润泽。,bathed,,,动词
919513,91951,3,（比喻）沉浸在某种环境中。,immersed,,,动词
919611,91961,1,擅长某种技能,skilled,,,形容词
919612,91961,2,有把握成功,confident,,,名词
919711,91971,1,能够长时间使用而不易损坏,durable,,,形容词
919811,91981,1,稀少珍贵,rare,,,形容词
919812,91981,2,不常发生,seldom,,,形容词
919911,91991,1,难以忍受,unbearable,,,形容词
919912,91991,2,感到尴尬,embarrassed,,,形容词
920011,92001,1,无法避免的,inevitable,,,形容词
920111,92011,1,值得赞赏的成就,commendable,,,形容词
920211,92021,1,生气；发怒,irritated,,,动词
920311,92031,1,概念的本质属性总和,connotation,,,名词
920312,92031,2,个人内在修养,cultivation,,,名词
920411,92041,1,不公开的内部实情,inside,,,名词
920511,92051,1,事物本质属性,intrinsic,,,形容词
920512,92051,2,未外显的心理特质,inner,,,形容词
920612,92061,2,比喻人表现出的活动能力或影响力。,energy,,,名词
920811,92081,1,起草并确定（方案、文件等）,draft and finalize,,,动词
920812,92081,2,推测并得出结论,infer,,,动词
920911,92091,1,根据业务需要划分的十二个月周期。,fiscal year,,,名词
921211,92121,1,液体转变为固体,solidify,,,动词
921212,92121,2,比喻停滞不前,stagnate,,,动词
921311,92131,1,气体变为液体,condense,,,动词
921312,92131,2,逐渐积累,accumulate,,,动词
921411,92141,1,专注地注视,gaze,,,动词
921711,92171,1,改变方向或位置,rotate,,,动词
921712,92171,2,彻底改变现状或趋势,reverse,,,动词
921811,92181,1,烟雾、云层等密度大,dense; thick,,,形容词
921812,92181,2,色彩、意识等强烈,strong; pronounced,,,形容词
921813,92181,3,兴趣强烈,great; strong,,,形容词
921911,92191,1,中国传统历法，以月相变化为基础,Chinese lunar calendar,,,名词
921912,92191,2,农业生产使用的历书,agricultural calendar,,,名词
922011,92201,1,无人身自由、被奴隶主支配的劳动者,slave,,,名词
922211,92221,1,用残酷手段对待他人,abuse,,,动词
922411,92241,1,打人,beat,,,动词
922511,92251,1,胃内容物经口腔排出,vomit,,,动词
922711,92271,1,拒绝或驱离,repel,,,动词
922811,92281,1,消除或去除,eliminate,,,动词
922911,92291,1,排出废弃物,discharge,,,动词
922912,92291,2,动物排精或排卵,ejaculate; ovulate,,,动词
923011,92301,1,因主张不同而形成的分支团体,faction,,,名词
923111,92311,1,委派人员执行任务,dispatch,,,动词
