rank,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
1794,丑,chǒu,,,名,戏曲里的一个行当。扮演滑稽或反面人物，鼻梁上抹一块 儿 白粉，相貌丑陋而举止可笑 （也说小花脸、三花脸） 文 丑 | 武 丑 | 坤 丑 用法说明 “丑”字的笔顺是,
1795,绘,huì,,,动,画,绘 画
1795,绘,huì,,,动,画,绘 图
1795,绘,huì,,,动,画,绘 制
1795,绘,huì,,,动,描写,绘 声 绘 色
1796,翰,hàn,,,名,〈文〉 长而坚硬的鸟羽；借指毛笔、文章、书信等（古代用羽毛做笔）,挥 翰
1796,翰,hàn,,,名,〈文〉 长而坚硬的鸟羽；借指毛笔、文章、书信等（古代用羽毛做笔）,翰 墨
1796,翰,hàn,,,名,〈文〉 长而坚硬的鸟羽；借指毛笔、文章、书信等（古代用羽毛做笔）,文 翰
1796,翰,hàn,,,名,〈文〉 长而坚硬的鸟羽；借指毛笔、文章、书信等（古代用羽毛做笔）,华 翰
1797,巡,xún,,,动,往来查看；按一定的路线活动,巡 夜
1797,巡,xún,,,动,往来查看；按一定的路线活动,巡 回
1797,巡,xún,,,量,用于为酒宴上所有客人斟酒的次数，相当于“遍”,酒过三 巡 ，菜过五味 。
1798,雇,gù,,,动,出钱请人做事,雇 保姆
1798,雇,gù,,,动,出钱请人做事,解 雇
1798,雇,gù,,,动,受人雇佣,雇 员
1798,雇,gù,,,动,受人雇佣,雇 农
1798,雇,gù,,,动,出钱临时使用别人的车、船等,雇 车
1798,雇,gù,,,动,出钱临时使用别人的车、船等,雇 牲口
1798,雇,gù,,,名,○ 姓,
1800,盯,dīng,,,动,目光久久地集中在一点上；注视,两眼直 盯 着黑板
1800,盯,dīng,,,动,目光久久地集中在一点上；注视,盯 住来人仔细打量 。
1801,疫,yì,,,名,流行性传染病的统称,瘟 疫
1801,疫,yì,,,名,流行性传染病的统称,鼠 疫
1801,疫,yì,,,名,流行性传染病的统称,检 疫
1801,疫,yì,,,名,流行性传染病的统称,疫 情
1802,郁,yù,,,形,草木繁茂,郁 郁 葱葱
1802,郁,yù,,,形,草木繁茂,葱 郁
1802,郁,yù,,,形,草木繁茂,苍 郁
1802,郁,yù,,,形,香气浓烈,浓 郁
1802,郁,yù,,,动,忧愁、愤怒等情绪在心里积聚，得不到发泄,郁 结
1802,郁,yù,,,动,忧愁、愤怒等情绪在心里积聚，得不到发泄,抑 郁
1802,郁,yù,,,动,忧愁、愤怒等情绪在心里积聚，得不到发泄,忧 郁
1802,郁,yù,,,名,○ 姓,
1804,泳,yǒng,,,动,在水里游动；游水,游 泳
1804,泳,yǒng,,,动,在水里游动；游水,自由 泳
1804,泳,yǒng,,,动,在水里游动；游水,蝶 泳
1804,泳,yǒng,,,动,在水里游动；游水,泳 道
1805,耀,yào,,,动,强光照射,耀 眼
1805,耀,yào,,,动,强光照射,照 耀
1805,耀,yào,,,动,显示；夸耀,耀 武扬威
1805,耀,yào,,,动,显示；夸耀,显 耀
1805,耀,yào,,,形,光荣,荣 耀
1805,耀,yào,,,名,光芒,光 耀 夺目
1805,耀,yào,,,名,○ 姓,
1806,抛,pāo,,,动,投；扔,把鲜花 抛 向观众
1806,抛,pāo,,,动,投；扔,抛 锚
1806,抛,pāo,,,动,舍弃；甩下,抛 头颅，洒热血
1806,抛,pāo,,,动,舍弃；甩下,把对手 抛 在后面
1806,抛,pāo,,,动,舍弃；甩下,抛 弃
1806,抛,pāo,,,动,○ 暴露,抛 头露面
1807,胃,wèi,,,名,人和高等动物消化器官的一部分，上端同食道相连，下端同十二指肠相连，能分泌胃液，消化食物,
1807,胃,wèi,,,名,○ 星宿名，二十八宿之一,
1808,堵,dǔ,,,名,〈文〉墙壁,观者如 堵
1808,堵,dǔ,,,量,用于墙壁,一 堵 墙
1808,堵,dǔ,,,动,○ 阻挡；阻塞,堵 住敌人的退路
1808,堵,dǔ,,,动,○ 阻挡；阻塞,下水道 堵 了
1808,堵,dǔ,,,形,心里憋闷；不畅快,心里 堵 得慌
1808,堵,dǔ,,,形,心里憋闷；不畅快,堵 心
1808,堵,dǔ,,,名,○ 姓,
1811,辣,là,,,形,像辣椒、蒜、姜等有刺激性味道的,这道菜太 辣 了
1811,辣,là,,,形,像辣椒、蒜、姜等有刺激性味道的,辛 辣
1811,辣,là,,,形,像辣椒、蒜、姜等有刺激性味道的,辣 酱
1811,辣,là,,,动,辣味刺激（感官）,吃了点 儿 辣椒， 辣 得满头是汗
1811,辣,là,,,动,辣味刺激（感官）,辣 舌头
1811,辣,là,,,形,狠毒,手段真 辣
1811,辣,là,,,形,狠毒,毒 辣
1811,辣,là,,,名,○ 姓,
1812,脆,cuì,,,形,容易断裂、破碎（跟“韧”相对）,这种纸又薄又 脆
1812,脆,cuì,,,形,容易断裂、破碎（跟“韧”相对）,塑料薄膜一老化就发 脆 。
1812,脆,cuì,,,形,（感情）受挫折后易波动；不坚强,脆 弱
1812,脆,cuì,,,形,（食物）虽较硬但容易咬断、咬碎,这种苹果甜 脆 可口
1812,脆,cuì,,,形,（食物）虽较硬但容易咬断、咬碎,芝麻糖受了潮，不 脆 了 。
1812,脆,cuì,,,形,⇒ （声音）清亮,嗓音又 脆 又甜
1812,脆,cuì,,,形,⇒ （说话、做事）利落，不拖泥带水,这人办事真 脆
1812,脆,cuì,,,形,⇒ （说话、做事）利落，不拖泥带水,干 脆
1813,仇,chóu,,,名,势不两立的人；敌人,亲痛 仇 快
1813,仇,chóu,,,名,势不两立的人；敌人,疾恶如 仇
1813,仇,chóu,,,名,势不两立的人；敌人,仇 敌
1813,仇,chóu,,,名,仇恨,这两个人有 仇
1813,仇,chóu,,,名,仇恨,恩将 仇 报
1813,仇,chóu,,,名,仇恨,冤 仇
1813,仇,qiú,,,名,姓,
1814,稀,xī,,,形,事物之间在空间或时间上间隔大（跟“密”相对）,苗太 稀
1814,稀,xī,,,形,事物之间在空间或时间上间隔大（跟“密”相对）,月明星 稀
1814,稀,xī,,,形,事物之间在空间或时间上间隔大（跟“密”相对）,枪声由密而 稀
1814,稀,xī,,,形,事物的数量少或出现的次数少,人生七十古来 稀
1814,稀,xī,,,形,事物的数量少或出现的次数少,稀 少
1814,稀,xī,,,形,事物的数量少或出现的次数少,稀 客
1814,稀,xī,,,形,液体中含某种物质少（跟“稠”相对）,稀 汤寡水
1814,稀,xī,,,形,液体中含某种物质少（跟“稠”相对）,爱喝 稀 的，不爱吃稠的
1814,稀,xī,,,形,液体中含某种物质少（跟“稠”相对）,稀 泥
1814,稀,xī,,,形,液体中含某种物质少（跟“稠”相对）,稀 硫酸
1814,稀,xī,,,名,○ 某些含水分多的东西,糖 稀
1814,稀,xī,,,名,○ 某些含水分多的东西,拉 稀
1814,稀,xī,,,副,○ 用在某些形容词前面，表示程度深，相当于“极”,稀 软
1814,稀,xī,,,副,○ 用在某些形容词前面，表示程度深，相当于“极”,稀 烂
1815,剪,jiǎn,,,动,割断,剪 草除根
1815,剪,jiǎn,,,动,除掉；除去,剪 除
1815,剪,jiǎn,,,动,除掉；除去,剪 灭
1815,剪,jiǎn,,,动,用剪刀等把东西断开,剪 头发
1815,剪,jiǎn,,,动,用剪刀等把东西断开,剪 指甲
1815,剪,jiǎn,,,动,用剪刀等把东西断开,修 剪
1815,剪,jiǎn,,,名,剪刀,理发 剪
1815,剪,jiǎn,,,名,剪刀,手术 剪
1815,剪,jiǎn,,,名,像剪刀的器具,火 剪
1815,剪,jiǎn,,,名,像剪刀的器具,夹 剪
1816,恒,héng,,,形,长久；固定不变的,恒 温
1816,恒,héng,,,形,长久；固定不变的,永 恒
1816,恒,héng,,,名,恒心,持之以 恒
1816,恒,héng,,,名,恒心,有 恒
1816,恒,héng,,,形,经常的；通常的,恒 言
1817,掘,jué,,,动,挖,掘 土
1817,掘,jué,,,动,挖,掘 井
1817,掘,jué,,,动,挖,掘 进
1817,掘,jué,,,动,挖,发 掘
1817,掘,jué,,,动,挖,挖 掘
1818,添,tiān,,,动,增加,新 添 了几件家具
1818,添,tiān,,,动,增加,添 砖加瓦
1818,添,tiān,,,动,增加,添 补
1818,添,tiān,,,动,增加,添 设
1818,添,tiān,,,名,○ 姓,
1819,辖,xiá,,,名,〈文〉插在车轴两端的销子，可以卡住车轮使不脱落,
1819,辖,xiá,,,动,管理；管束,统 辖
1819,辖,xiá,,,动,管理；管束,管 辖
1819,辖,xiá,,,动,管理；管束,直 辖 市
1820,厦,shà,,,名,大房子；大楼,高楼大 厦
1820,厦,shà,,,名,房屋后面的廊子,前廊后 厦
1821,扮,bàn,,,动,化装；化装成（某种人物）,女 扮 男装
1821,扮,bàn,,,动,化装；化装成（某种人物）,扮 相
1821,扮,bàn,,,动,化装；化装成（某种人物）,假 扮
1822,袁,yuán,,,名,姓,
1823,聘,pìn,,,动,古代指天子与诸侯或诸侯之间派遣使者访问（一般携带礼物）,聘 问
1823,聘,pìn,,,动,古代指用礼物延请贤者；现代指请人担任某个职务或参加某项工作,聘 他为总经理
1823,聘,pìn,,,动,古代指用礼物延请贤者；现代指请人担任某个职务或参加某项工作,应 聘
1823,聘,pìn,,,动,订婚,聘 礼
1823,聘,pìn,,,动,女子出嫁,聘 闺女
1823,聘,pìn,,,动,女子出嫁,出 聘
1824,巩,gǒng,,,形,牢固；坚固,巩 固
1824,巩,gǒng,,,名,○ 姓,
1825,踢,tī,,,动,用脚向外撞击,一脚把门 踢 开
1825,踢,tī,,,动,用脚向外撞击,踢 球
1826,尘,chén,,,名,灰尘；尘土,一 尘 不染
1826,尘,chén,,,名,灰尘；尘土,甚嚣 尘 上
1826,尘,chén,,,名,灰尘；尘土,除 尘
1826,尘,chén,,,名,尘世,红 尘
1826,尘,chén,,,名,踪迹；事迹,步人后 尘
1826,尘,chén,,,名,踪迹；事迹,前 尘 如梦
1827,冻,dòng,,,动,（水分）遇冷凝结,冰 冻 三尺
1827,冻,dòng,,,动,（水分）遇冷凝结,天寒地 冻
1827,冻,dòng,,,名,遇冷凝结的自然现象,霜 冻
1827,冻,dòng,,,名,遇冷凝结的自然现象,上 冻
1827,冻,dòng,,,名,汤汁等凝结成的胶状体,肉皮 冻 儿
1827,冻,dòng,,,名,汤汁等凝结成的胶状体,果 冻 儿
1827,冻,dòng,,,动,寒冷刺激人体,手 冻 僵了
1827,冻,dòng,,,名,○ 姓,
1828,御,yù,,,动,〈文〉驱使车马,御 者
1828,御,yù,,,动,〈文〉治理；统治,百官 御 事
1828,御,yù,,,动,〈文〉治理；统治,御 众以宽
1828,御,yù,,,名,古代指同帝王有关的事物,御 笔
1828,御,yù,,,动,抵挡；抵抗,御 敌
1828,御,yù,,,动,抵挡；抵抗,御 寒
1828,御,yù,,,动,抵挡；抵抗,防 御
1828,御,yù,,,动,抵挡；抵抗,抵 御
1829,肖,xiào,,,动,像；相似,惟妙惟 肖
1829,肖,xiào,,,动,像；相似,肖 像
1829,肖,xiào,,,动,像；相似,不 肖 之子
1829,肖,xiāo,,,名,姓,
1830,惑,huò,,,形,弄不明白；迷惑,大 惑 不解
1830,惑,huò,,,形,弄不明白；迷惑,惶 惑
1830,惑,huò,,,形,弄不明白；迷惑,疑 惑
1830,惑,huò,,,形,弄不明白；迷惑,困 惑
1830,惑,huò,,,动,使迷惑,造谣 惑 众
1830,惑,huò,,,动,使迷惑,蛊 惑
1830,惑,huò,,,动,使迷惑,诱 惑
1831,乙,yǐ,,,名,天干的第二位。常用来表示顺序或等级的第二位,
1831,乙,yǐ,,,名,○ 姓,
1831,乙,yǐ,,,名,我国民族音乐中传统的记音符号，表示音阶上的一级，相当于简谱的“7”,
1831,乙,yǐ,,,名,旧时读书、写字常用的标记符号“∠”，因形状像乙字，就把这种符号叫做乙或钩乙。其作用是：遇到一段终了而下无空格时，有时就勾个“∠”形记号，表示以下是另一段；字句有颠倒、遗漏等错误，用曲折的线勾过来或把补写的字勾进去；标记读书暂停的地方,
1832,磁,cí,,,名,能吸引铁、镍、钴等金属的性能,磁 石
1832,磁,cí,,,名,能吸引铁、镍、钴等金属的性能,磁 力
1832,磁,cí,,,名,能吸引铁、镍、钴等金属的性能,磁 化
1832,磁,cí,,,,○ 古同“ 瓷 ”,
1833,赌,dǔ,,,动,拿财物作注比输赢,赌 博
1833,赌,dǔ,,,动,拿财物作注比输赢,赌 棍
1833,赌,dǔ,,,动,拿财物作注比输赢,聚 赌
1833,赌,dǔ,,,动,泛指比胜负,我敢打 赌 ，这场球我们准赢 。
1834,怖,bù,,,动,惧怕,可 怖
1834,怖,bù,,,动,惧怕,恐 怖
1835,劝,quàn,,,动,〈文〉勉励；鼓励,劝 善规过
1835,劝,quàn,,,动,〈文〉勉励；鼓励,劝 学
1835,劝,quàn,,,动,说服，讲道理使人听从,大家都 劝 他别去
1835,劝,quàn,,,动,说服，讲道理使人听从,怎么 劝 ，他也不听
1835,劝,quàn,,,动,说服，讲道理使人听从,奉 劝
1835,劝,quàn,,,动,说服，讲道理使人听从,劝 阻
1835,劝,quàn,,,名,○ 姓,
1836,悦,yuè,,,形,欢乐；欣喜,心 悦 诚服
1836,悦,yuè,,,形,欢乐；欣喜,和颜 悦 色
1836,悦,yuè,,,形,欢乐；欣喜,喜 悦
1836,悦,yuè,,,形,欢乐；欣喜,欢 悦
1836,悦,yuè,,,动,使高兴,赏心 悦 目
1836,悦,yuè,,,动,使高兴,悦 耳
1837,扯,chě,,,动,拉；牵,
1837,扯,chě,,,动,撕,扯 几尺布
1837,扯,chě,,,动,撕,把信 扯 得粉碎
1837,扯,chě,,,动,说；聊（多指随意的）,天南地北瞎 扯 了一通
1837,扯,chě,,,动,说；聊（多指随意的）,闲 扯
1837,扯,chě,,,动,说；聊（多指随意的）,胡 扯
1837,扯,chě,,,动,说；聊（多指随意的）,扯 扯 家常
1838,孕,yùn,,,动,怀胎,
1838,孕,yùn,,,名,胎儿,她有 孕 了
1838,孕,yùn,,,名,胎儿,怀 孕
1838,孕,yùn,,,动,包含；包裹,包 孕
1839,摊,tān,,,动,铺开；摆开,把地图 摊 在桌子上
1839,摊,tān,,,动,铺开；摆开,摊 牌
1839,摊,tān,,,动,分担；分派,分 摊
1839,摊,tān,,,动,分担；分派,均 摊
1839,摊,tān,,,动,分担；分派,摊 派
1839,摊,tān,,,动,碰到；落到身上（多指不如意的事情）,倒霉的事都让我 摊 上了 。
1839,摊,tān,,,名,摊子①,摊 贩
1839,摊,tān,,,名,摊子①,摆 摊 儿
1839,摊,tān,,,动,烹饪方法，把糊状原料铺成片状加以煎烤,摊 煎饼
1839,摊,tān,,,动,烹饪方法，把糊状原料铺成片状加以煎烤,摊 鸡蛋
1839,摊,tān,,,量,用于摊开的东西,门前摆一 摊 水果
1839,摊,tān,,,量,用于摊开的东西,一 摊 泥
1840,浅,jiān,浅浅,jiānjiān,,模拟流水的声音,
1840,浅,jiān,浅浅,jiānjiān,形,形容水流急速的样子,石濑兮 浅浅 ，飞龙兮翩翩 。
1840,浅,jiān,浅浅,jiānjiān,,另见 qiǎn,
1840,浅,qiǎn,,,形,由上面到底部或由外边到里头的距离小（跟“深”相对）,水很 浅
1840,浅,qiǎn,,,形,由上面到底部或由外边到里头的距离小（跟“深”相对）,屋子进深太 浅
1840,浅,qiǎn,,,形,学问、见识、智谋不深,才疏学 浅
1840,浅,qiǎn,,,形,学问、见识、智谋不深,肤 浅
1840,浅,qiǎn,,,形,字句、内容等简明易懂,讲课深入 浅 出
1840,浅,qiǎn,,,形,字句、内容等简明易懂,浅 易
1840,浅,qiǎn,,,形,颜色不浓；淡,浅 色
1840,浅,qiǎn,,,形,颜色不浓；淡,浅 黄
1840,浅,qiǎn,,,形,经历的时间短,资历 浅
1840,浅,qiǎn,,,形,感情不深厚,交情 浅
1840,浅,qiǎn,,,形,分量轻；程度低,害人不 浅
1840,浅,qiǎn,,,形,分量轻；程度低,浅 尝辄止
1841,煌,huáng,,,形,明亮；光明,辉 煌
1841,煌,huáng,,,形,明亮；光明,煌 煌
1842,霸,bà,,,名,古代诸侯联盟的首领,春秋五 霸
1842,霸,bà,,,名,古代诸侯联盟的首领,霸 主
1842,霸,bà,,,名,依仗权势欺压他人的人,他是当地一 霸
1842,霸,bà,,,名,依仗权势欺压他人的人,恶 霸
1842,霸,bà,,,名,依仗权势欺压他人的人,渔 霸
1842,霸,bà,,,动,依仗权势强占,独 霸 一方
1842,霸,bà,,,动,依仗权势强占,霸 占
1843,爹,diē,,,名,〈口〉父亲,亲 爹 亲娘
1843,爹,diē,,,名,〈口〉父亲,爹 妈
1843,爹,diē,,,名,某些地区对老年男子的尊称,老 爹
1844,涵,hán,,,动,包容；包含,涵 养
1844,涵,hán,,,动,包容；包含,内 涵
1844,涵,hán,,,动,包容；包含,蕴 涵
1844,涵,hán,,,名,○ 涵洞,桥 涵
1844,涵,hán,,,名,○ 涵洞,涵 闸
1845,穆,mù,,,形,〈文〉恭谨；严肃,肃 穆
1845,穆,mù,,,形,〈文〉恭谨；严肃,静 穆
1845,穆,mù,,,名,○ 姓,
1846,削,xiāo,,,动,用刀平而略斜地去掉物体的表层,削 瓜皮
1846,削,xiāo,,,动,用刀平而略斜地去掉物体的表层,削 铅笔
1846,削,xiāo,,,动,用刀平而略斜地去掉物体的表层,切 削
1846,削,xiāo,,,动,（用乒乓球拍子）平而略斜地击（球）,削 球
1846,削,xuē,,,,义同“削（xiāo）”①，用于合成词和成语,瘦 削
1846,削,xuē,,,,义同“削（xiāo）”①，用于合成词和成语,削 铁如泥
1846,削,xuē,,,动,减少；减弱,削 价
1846,削,xuē,,,动,减少；减弱,削 弱
1846,削,xuē,,,动,除去,削 职
1846,削,xuē,,,动,除去,削 平
1846,削,xuē,,,动,搜刮；掠取,剥 削
1847,猎,liè,,,动,打猎；捕捉禽兽,渔 猎
1847,猎,liè,,,动,打猎；捕捉禽兽,猎 手
1847,猎,liè,,,动,打猎；捕捉禽兽,猎 狗
1847,猎,liè,,,动,寻求；追求,猎 取
1847,猎,liè,,,动,寻求；追求,猎 奇
1847,猎,liè,,,动,寻求；追求,猎 艳
1848,兽,shòu,,,名,哺乳动物的通称。一般指有4条腿、全身有毛的动物,飞禽走 兽
1848,兽,shòu,,,名,哺乳动物的通称。一般指有4条腿、全身有毛的动物,禽 兽
1848,兽,shòu,,,形,像野兽一样野蛮、残忍的,兽 性
1848,兽,shòu,,,形,像野兽一样野蛮、残忍的,兽 行
1849,桃,táo,,,名,桃树，落叶小乔木，叶子长椭圆形，开白色或红色花。花色艳丽，可供观赏。果实叫桃 儿 或桃子，近球形或扁球形，多数表面有茸毛，肉厚汁多，味甜，是常见水果。核仁可以做药材 核桃 桃 酥 形状像桃的东西 棉 桃 ○ 姓,
1850,瑟,sè,,,名,古代一种像琴的弦乐器。留传下来的有两种，一种25根弦，一种16根弦,
1851,溪,xī,,,名,山谷里的小水流；泛指小河沟,溪 水
1851,溪,xī,,,名,山谷里的小水流；泛指小河沟,小 溪
1851,溪,xī,,,名,山谷里的小水流；泛指小河沟,溪 流
1851,溪,xī,,,名,○ 姓,
1852,幽,yōu,,,形,昏暗,幽 暗
1852,幽,yōu,,,形,昏暗,幽 光
1852,幽,yōu,,,形,深；深远,幽 谷
1852,幽,yōu,,,形,深；深远,幽 邃
1852,幽,yōu,,,形,隐蔽的；秘密的,幽 会
1852,幽,yōu,,,形,隐蔽的；秘密的,幽 居
1852,幽,yōu,,,形,隐蔽的；秘密的,幽 期
1852,幽,yōu,,,动,⇒ 〈文〉囚禁,幽 囚
1852,幽,yōu,,,动,⇒ 〈文〉囚禁,幽 禁
1852,幽,yōu,,,形,⇒ 藏在心里的,幽 思
1852,幽,yōu,,,形,⇒ 藏在心里的,幽 怨
1852,幽,yōu,,,形,⇒ 安静,幽 静
1852,幽,yōu,,,形,⇒ 安静,幽 雅
1852,幽,yōu,,,名,迷信指人死后灵魂所在的地方,幽 冥
1852,幽,yōu,,,名,○ 我国古代九州之一，在今河北北部和辽宁南部,
1853,渴,kě,,,形,口干想喝水,半天没喝水， 渴 极了
1853,渴,kě,,,形,口干想喝水,喝碗茶解解 渴
1853,渴,kě,,,形,口干想喝水,饥 渴 难忍
1853,渴,kě,,,形,比喻迫切,渴 望
1853,渴,kě,,,形,比喻迫切,渴 求
1853,渴,kě,,,形,比喻迫切,渴 慕
1853,渴,kě,,,动,使渴,渴 他一会 儿
1854,寸,cùn,,,量,市寸,
1854,寸,cùn,,,形,形容极短或极小,手无 寸 铁
1854,寸,cùn,,,形,形容极短或极小,鼠目 寸 光
1854,寸,cùn,,,形,形容极短或极小,聊表 寸 心
1854,寸,cùn,,,名,指寸口,寸 脉
1854,寸,cùn,,,名,指寸口,寸 、关、尺
1854,寸,cùn,,,名,○ 姓,
1855,桶,tǒng,,,名,盛东西的器具，多为圆筒形或长方体,水 桶
1855,桶,tǒng,,,名,盛东西的器具，多为圆筒形或长方体,饼干 桶
1855,桶,tǒng,,,名,盛东西的器具，多为圆筒形或长方体,木 桶
1855,桶,tǒng,,,名,盛东西的器具，多为圆筒形或长方体,吊 桶
1857,铃,líng,,,名,古代乐器，金属制成，像钟而小,
1857,铃,líng,,,名,泛指某些音响器具，如门铃、电话铃、车铃等,
1857,铃,líng,,,名,形状像铃的东西,哑 铃
1857,铃,líng,,,名,形状像铃的东西,棉 铃
1857,铃,líng,,,名,○ 姓,
1858,饼,bǐng,,,名,烙、烤、蒸或炸熟的面食，一般为扁圆形,北方人爱吃 饼
1858,饼,bǐng,,,名,烙、烤、蒸或炸熟的面食，一般为扁圆形,烙 饼
1858,饼,bǐng,,,名,烙、烤、蒸或炸熟的面食，一般为扁圆形,烧 饼
1858,饼,bǐng,,,名,烙、烤、蒸或炸熟的面食，一般为扁圆形,油 饼
1858,饼,bǐng,,,名,形状像饼的东西,柿 饼
1858,饼,bǐng,,,名,形状像饼的东西,铁 饼
1859,莲,lián,,,名,多年生水生草本植物，地下茎叫藕，白色，有节；叶子大而圆，叫荷叶；开淡红色或白色大花，有清香，可供观赏；籽实叫莲子。地下茎和籽实可以食用，藕节、莲子、荷叶可以做药材,
1859,莲,lián,,,名,○ 姓,
1860,惩,chéng,,,动,警诫,惩 前毖后
1860,惩,chéng,,,动,处罚,严 惩 罪犯
1860,惩,chéng,,,动,处罚,奖 惩
1861,披,pī,,,动,分开；（竹木等）裂开,披 荆斩棘
1861,披,pī,,,动,分开；（竹木等）裂开,木板让我钉 披 了
