definition_id,hanzi,pinyin,pos,definition_cn,example_1,example_2,DS,QW
816911,昌盛,chāng shèng,形容词,繁荣兴旺。,这个国家文化昌盛，吸引了无数游客前来感受其深厚的历史底蕴。,祝愿我们的祖国繁荣昌盛，人民幸福安康。,2,1
817111,偿还,cháng huán,动词,归还所欠的债务,他努力工作，就是为了按时偿还贷款。,他努力工作，终于偿还了所有的债务。,2,1
817211,常年,cháng nián,副词,终年；长期,这座山顶上常年积雪，景色十分壮丽。,这座雪山常年被冰雪覆盖，景色十分壮观。,2,1
817311,常务,cháng wù,形容词,主持日常工作的,作为常务委员，他需要参与各项重要决策。,他是公司的常务副总经理，负责日常运营工作。,2,1
817411,场合,chǎng hé,名词,特定的时间、地点和情况,在公共场合，要遵守秩序。,在正式场合，我们必须穿着得体以示尊重。,2,1
817511,场面,chǎng miàn,名词,戏剧或电影中的场景,这场演出的场面壮观，令人叹为观止。,电影中那个战争场面的特效做得非常震撼人心。,2,1
817512,场面,chǎng miàn,名词,文学作品中的人物互动情景,节日庆典的场面壮观，吸引了众多市民驻足观看。,小说中男女主角初次见面的场面描写得十分细腻动人。,2,1
817513,场面,chǎng miàn,名词,戏曲演出时的伴奏,这次阅兵的场面壮观，展现了国家的强大实力。,京剧演出时，文场面的管弦乐和武场面的锣鼓配合得天衣无缝。,2,1
817514,场面,chǎng miàn,名词,特定情景,大型烟花表演的场面壮观，给观众留下了深刻印象。,毕业典礼上师生依依惜别的场面令人热泪盈眶。,2,1
817515,场面,chǎng miàn,名词,表面的排场,有些人喜欢摆场面（讲排场），以显示自己的身份地位。,婚礼上豪华的场面虽然令人羡慕，但真挚的感情更为重要。,2,1
817611,场所,chǎng suǒ,名词,活动的处所,公共场所禁止吸烟，这是为了大家的健康着想。,这个公园是市民休闲娱乐的理想场所。,2,1
817711,敞开,chǎng kāi,动词,完全打开,天气炎热，他敞开衣襟试图散热。,请把窗户敞开，让新鲜空气流通进来。,2,1
817712,敞开,chǎng kāi,动词,无限制；放开,市场改革中，政府决定敞开价格，随行就市，以促进经济发展。,座谈会上大家敞开心扉，畅所欲言地交流意见。,2,1
818511,潮流,cháo liú,名词,潮汐引起的水流,革命潮流席卷了整个国家，带来了翻天覆地的变化。,钱塘江大潮时，汹涌的潮流形成了壮观的自然奇观。,2,1
819013,沉淀,chén diàn,动词,（比喻）积累；凝聚。,情感需要沉淀，才能写出好诗，这正是他多年来坚持写作的原因。,多年的工作经验在他身上沉淀出沉稳的气质。,2,1
821421,澄清,chéng qīng,形容词,清亮,湖水碧绿澄清，宛如一块巨大的翡翠。,雨后的天空显得格外澄清，万里无云。,2,1
822511,冲动,chōng dòng,名词,引发动作的神经兴奋,艺术家在创作冲动的驱使下完成了这幅作品。,听到这个消息后，他一时冲动做出了错误的决定。,2,1
823311,崇高,chóng gāo,形容词,高尚伟大,他的品格崇高，赢得了所有人的尊敬。,他因为崇高的品德而受到大家的尊敬和爱戴。,2,1
823511,重叠,chóng dié,动词,相同事物一层层堆叠。,远处山峦重叠，景色十分壮观。,远处的山峦重叠，在夕阳的映照下显得格外美丽。,2,1
823813,踌躇,chóu chú,形容词,形容自满得意的样子,看着自己的作品，他踌躇满志地笑了起来。,他踌躇满志地站在领奖台上，脸上洋溢着胜利的喜悦。,2,1
823911,稠密,chóu mì,形容词,数量多且分布密集,这片区域人烟稠密，生活气息浓厚。,这片森林树木稠密，阳光几乎无法穿透到地面。,2,1
824111,出路,chū lù,名词,通往外部或离开的通道,"在森林里迷失方向,找不到出路，他们感到十分恐慌。",这条小路是通往山顶的唯一出路，我们必须小心前行。,2,1
824113,出路,chū lù,名词,比喻商品的销售渠道,"品质优良的产品,不愁没有出路，总会受到市场的欢迎。",这批货物的出路已经安排好，下周就能全部发往国外。,2,1
824311,出身,chū shēn,名词,由家庭背景或早期经历决定的身份,这位经理是店员出身，对零售业务非常熟悉。,他虽然出身贫寒，但通过不懈努力最终取得了巨大成功。,2,1
824312,出身,chū shēn,名词,旧指官员最初的任职资格,他是翰林出身，学识渊博，深得皇帝器重。,在古代，科举考试是许多人改变出身的重要途径。,2,1
824411,出神,chū shén,动词,因精神高度集中而陷入发呆状态,"孩子们听故事,听得出了神，完全沉浸在故事情节中。",她望着窗外的雨景出神，完全没注意到有人进来。,2,1
824511,出息,chū xi,名词,前途或志向,"不管做什么工作,只要对人民有贡献,就有出息，这是他一直坚信的道理。",这孩子从小就很有出息，学习成绩一直名列前茅。,2,1
824512,出息,chū xi,形容词,进步或成长,这孩子比去年出息多了，不仅学习成绩提高了，还学会了关心他人。,几年不见，这孩子出息了不少，个子也长高了。,2,1
824513,出息,chū xi,动词,培养成才,这个学校就是出息人，培养了许多优秀的人才。,父母总是希望好好出息孩子，让他们将来有更好的生活。,2,1
824514,出息,chū xi,名词,经济收入,咱这儿种稻子比种高粱出息大，收成也更好。,这块地的出息不错，每年都能收获大量的粮食。,2,1
824811,储备,chǔ bèi,动词,为未来需要而储存物资,为了应对可能的粮食短缺，政府决定储备粮食。,政府储备了大量粮食以应对可能发生的自然灾害。,2,1
824812,储备,chǔ bèi,名词,储存备用的东西,紧急情况下，可以动用储备以解燃眉之急。,这家超市的食品储备足够支撑整个社区一周的需求。,2,1
824911,储存,chǔ cún,动词,保存以备后用,冬天来临之前，家家户户都会储存大白菜以备食用。,他把所有的积蓄都储存起来，准备将来买房。,2,1
825012,储蓄,chǔ xù,名词,存款,随着生活水平的提高，家家有储蓄已经成为一种普遍现象。,他的储蓄足够支付这次旅行的全部费用。,2,1
825211,处境,chǔ jìng,名词,所处的境况（多指不利的）,他目前的处境困难，需要大家的帮助。,在经济危机中，许多企业都面临着艰难的处境。,2,1
825511,穿越,chuān yuè,动词,从一边通过到另一边,他们成功穿越沙漠，完成了这次艰难的旅程。,探险队成功穿越了那片危险的原始森林。,2,1
825812,传达,chuán dá,名词,在机构入口处负责登记和引导访客的工作。,传达室。,公司的传达室负责接待来访的客人并登记他们的信息。,2,1
826111,喘气,chuǎn qì,动词,呼吸,跑了五公里后，他累得大口喘气。,跑完一千米后，他累得直喘气，需要休息一会儿。,2,1
826112,喘气,chuǎn qì,动词,短暂休息,忙了半天，也该喘喘气儿了。,连续工作四个小时后，他终于可以停下来喘口气了。,2,1
826511,创新,chuàng xīn,动词,提出新方法或新理论,要有创新精神，才能在竞争中脱颖而出。,这个团队以创新精神闻名，不断推出颠覆性的产品。,2,1
826512,创新,chuàng xīn,名词,新颖的构思或设计,那是一座很有创新的建筑物，吸引了许多游客前来参观。,这幅画充满了艺术家的创新，让人耳目一新。,2,1
826711,创作,chuàng zuò,动词,制作文学或艺术作品,作家分享了自己的创作经验，让听众受益匪浅。,这位作家花了三年时间创作了这部获奖小说。,2,1
826712,创作,chuàng zuò,名词,文学或艺术作品,这是一次划时代的创作，改变了人们对艺术的认知。,他的最新创作是一部关于人工智能的科幻小说。,2,1
827211,纯粹,chún cuì,形容词,不掺杂其他成分的,陶器是用比较纯粹的黏土制成的。,这块钻石纯粹无瑕，在灯光下闪耀着夺目的光芒。,1,2
828611,脆弱,cuì ruò,形容词,形容人或事物经不起挫折，容易受到伤害。,她的感情脆弱，经不起一点打击。,她的感情很脆弱，经不起任何打击。,1,2
829612,打包,dǎ bāo,动词,解开包裹,为了确保行李安全，机场对所有包裹进行了打包检查。,他兴奋地打包了生日礼物，想知道里面是什么。,1,2
832912,当心,dāng xīn,名词,胸部正中；中心,他挥起拳头，当心一拳打了过去。,他把手放在胸口当心的位置，表示自己的诚意。,2,1
842213,队伍,duì wu,名词,群众组成的行列,游行队伍浩浩荡荡地穿过城市中心。,马拉松比赛时，参赛者的队伍绵延了好几公里。,1,2
842311,顿时,dùn shí,副词,立即（仅用于叙述过去事件）,喜讯传来，人们顿时欢呼起来，庆祝这一重要时刻。,听到这个好消息，教室里顿时响起了热烈的掌声。,2,1
842611,恶化,è huà,动词,向坏的方向发展,医生正在努力防止病情恶化，争取早日康复。,如果不及时治疗，病人的病情可能会继续恶化。,2,1
843411,发呆,fā dāi,动词,因专注或情绪而忽略周围,他话也不说，眼直直地瞪着，坐在那儿发呆。,她坐在窗前发呆，完全没注意到外面下起了大雨。,2,1
843511,发动,fā dòng,动词,使（某事）开始,敌军企图发动战争，但遭到了全世界爱好和平人士的反对。,政府决定发动一场全民环保运动，号召大家节约资源。,2,1
843512,发动,fā dòng,动词,动员或号召行动,只有充分发动群众，才能顺利完成这项艰巨的任务。,村长发动村民们一起修路，大家积极响应。,2,1
843611,发火,fā huǒ,动词,点燃；开始燃烧,点燃燃料后，火苗很快达到了发火点。,干燥的天气很容易让森林发火，必须小心防范。,2,1
843612,发火,fā huǒ,动词,子弹或炮弹引爆,有话好好说，不必发火。,这把枪的子弹发火很灵敏，射击时要注意安全。,2,1
843711,发觉,fā jué,动词,意识到（隐藏事物）,火扑灭了以后，他才发觉自己受了伤。,走到半路他才发觉自己忘带钱包了，只好返回家去拿。,2,1
844112,发扬,fā yáng,动词,充分展现（能力等）,战士们接到命令，迅速发扬火力，消灭敌人。,他在比赛中发扬了拼搏精神，最终赢得了冠军。,2,1
844511,繁华,fán huá,形容词,（城镇、街市）兴旺热闹,王府井是北京繁华的商业街。,上海的南京路是著名的商业街，白天夜晚都很繁华。,2,1
844611,繁忙,fán máng,形容词,事务繁多，没有空闲,由于工作繁忙，他几乎没有时间陪伴家人。,年底是财务部门最繁忙的时候，大家都在加班加点工作。,2,1
845011,反常,fǎn cháng,形容词,与正常状态不同,最近天气反常，让人感到十分不适。,今年冬天的天气非常反常，竟然连续一个月没有下雪。,2,1
845111,反倒,fǎn dào,副词,表示结果与预期相反,"让他走慢点儿,他反倒加快了脚步，显得有些不耐烦。",他本想帮忙，结果反倒把事情弄得更加复杂了。,2,1
845212,反动,fǎn dòng,名词,相反的作用力,"从历史来看,党八股是对于五四运动的一个反动。",这种药物的副作用可能会对治疗产生反动效果，需要谨慎使用。,1,2
845311,反感,fǎn gǎn,名词,厌恶或抵触情绪,你这样说话容易引起他们的反感，还是稍微注意一下比较好。,他对这种形式主义的做法非常反感，认为这完全是浪费时间。,2,1
845411,反抗,fǎn kàng,动词,主动抵制或斗争,反抗精神是推动社会进步的重要力量。,面对压迫，人民最终选择了反抗，争取自己的自由和权利。,2,1
