definition_id,hanzi,pinyin,pos,definition_cn,example_cn
918311,模式,mó shì,名词,事物的标准形式或可参照执行的标准样式,这张模式图清晰地展示了系统的工作原理。
918411,模型,mó xíng,名词,按比例仿制实物形状和结构的物品，常用于展览或实验,展览会上展出了十大建筑模型。
918412,模型,mó xíng,名词,铸造中用于制作砂型的工具，其形状和尺寸与铸件相同，通常为木质,铸造工人正在用木质模型制作砂型，准备浇注金属零件。
918413,模型,mó xíng,名词,通过压制或浇灌使材料成型所用的工具,这个塑料模型是用注塑模具一次性成型的，精度很高。
918511,魔鬼,mó guǐ,名词,宗教传说中害人的邪恶鬼怪,传说中那个山洞里住着专门诱惑路人的魔鬼。
918611,魔术,mó shù,名词,通过特殊技巧制造幻觉的表演艺术,魔术师从空帽子里变出一只白鸽，观众们纷纷鼓掌。
918711,抹杀,mǒ shā,动词,完全忽略,我们不能因为一次失败就一笔抹杀他之前的努力。
918811,莫名其妙,mò míng qí miào,形容词,形容事情奇怪难解，无人能说明其奥妙,他莫名其妙地突然大笑起来，把周围的人都吓了一跳。
918911,默默,mò mò,副词,安静无声的样子,默默无言，他只是静静地坐在那里。
919011,谋求,móu qiú,动词,努力寻求,为了谋求解决办法，他们召开了紧急会议。
919111,模样,mú yàng,名词,人的外貌或衣着打扮的样子,这孩子的模样像他爸爸。
919112,模样,mú yàng,名词,用于表示时间或年龄的大致情况,等了大概有半个小时模样。
919113,模样,mú yàng,名词,形势、趋势或状况,他不像要留客人吃饭的模样。
919211,母语,mǔ yǔ,名词,一个人最早学会的语言，通常是本民族的标准语或方言,虽然生活在国外多年，但他的母语依然是汉语。
919212,母语,mǔ yǔ,名词,作为其他语言共同来源的语言,拉丁语是法语、西班牙语等多种罗曼语族的母语。
919311,目睹,mù dǔ,动词,亲眼所见,耳闻目睹，他终于明白了事情的真相。
919411,目光,mù guāng,名词,视线或视野,大家的目光都投向发言者。
919412,目光,mù guāng,名词,眼神或表情,他目光炯炯，显得非常有精神。
919413,目光,mù guāng,名词,观察事物的能力或见解,他的目光如豆，只盯着眼前的一小块地方。
919511,沐浴,mù yù,动词,洗澡。,每朵花，每棵树，每根草都沐浴在阳光里。
919512,沐浴,mù yù,动词,（比喻）受润泽。,每朵花，每棵树，每根草都沐浴在阳光里。
919513,沐浴,mù yù,动词,（比喻）沉浸在某种环境中。,他们沐浴在青春的欢乐里。
919611,拿手,ná shǒu,形容词,擅长某种技能,变魔术是他的拿手好戏。
919612,拿手,ná shǒu,名词,有把握成功,他有拿手绝活，每次表演都让人惊叹不已。
919711,耐用,nài yòng,形容词,能够长时间使用而不易损坏,搪瓷器具比玻璃器具经久耐用。
919811,难得,nán dé,形容词,稀少珍贵,人才难得，我们应该珍惜这样的机会。
919812,难得,nán dé,形容词,不常发生,这样大的雨是很难得遇到的。
919911,难堪,nán kān,形容词,难以忍受,他说出了许多难堪的话，让场面十分尴尬。
919912,难堪,nán kān,形容词,感到尴尬,他故意予人难堪，让人下不了台。
920011,难免,nán miǎn,形容词,无法避免的,没有经验，就难免要走弯路。
920111,难能可贵,nán néng kě guì,形容词,值得赞赏的成就,过去草都不长的盐碱地，今天能收这么多粮食，的确难能可贵。
920211,恼火,nǎo huǒ,动词,生气；发怒,听到这个消息，他大为恼火。
920311,内涵,nèi hán,名词,概念的本质属性总和,他是个内涵很深厚的青年。
920312,内涵,nèi hán,名词,个人内在修养,他是个内涵很深厚的青年。
920411,内幕,nèi mù,名词,不公开的内部实情,记者勇敢地揭开内幕，让真相大白于天下。
920511,内在,nèi zài,形容词,事物本质属性,科学家们正在研究事物发展的内在规律。
920512,内在,nèi zài,形容词,未外显的心理特质,感情内在，往往需要时间去慢慢体会。
920612,能量,néng liàng,名词,比喻人表现出的活动能力或影响力。,"别看人不多,能量可不小。"
920811,拟定,nǐ dìng,动词,起草并确定（方案、文件等）,政府正在拟定远景规划，以指导未来的经济发展。
920812,拟定,nǐ dìng,动词,推测并得出结论,根据目前的市场趋势，我们拟定的销售目标可能过于乐观。
920911,年度,nián dù,名词,根据业务需要划分的十二个月周期。,每个会计年度结束后，公司都会进行财务审计。
921211,凝固,níng gù,动词,液体转变为固体,蛋白质遇热会凝固，这是常见的化学现象。
921212,凝固,níng gù,动词,比喻停滞不前,他的表情凝固在脸上，似乎听到了难以置信的消息。
921311,凝聚,níng jù,动词,气体变为液体,清晨，荷叶上凝聚着晶莹的露珠，显得格外美丽。
921312,凝聚,níng jù,动词,逐渐积累,这部作品凝聚着他一生的心血，是他毕生的骄傲。
921411,凝视,níng shì,动词,专注地注视,他站在窗前，凝视谛听外面的动静。
921711,扭转,niǔ zhuǎn,动词,改变方向或位置,他扭转身子，向车间走去，准备开始一天的工作。
921712,扭转,niǔ zhuǎn,动词,彻底改变现状或趋势,经过大家的努力，终于成功扭转局面，让项目重回正轨。
921811,浓厚,nóng hòu,形容词,烟雾、云层等密度大,工厂上方笼罩着浓厚的黑烟，严重影响了周围的空气质量。
921812,浓厚,nóng hòu,形容词,色彩、意识等强烈,这部电影充满了浓厚的地方色彩，展现了独特的地域文化。
921813,浓厚,nóng hòu,形容词,兴趣强烈,孩子们对打乒乓球兴趣都很浓厚，每天放学后都会练习。
921911,农历,nóng lì,名词,中国传统历法，以月相变化为基础,按照农历计算，春节通常在公历1月下旬或2月上旬。
921912,农历,nóng lì,名词,农业生产使用的历书,这本农历详细记载了二十四节气的具体日期。
922011,奴隶,nú lì,名词,无人身自由、被奴隶主支配的劳动者,在古代社会，奴隶主可以随意买卖奴隶。
922211,虐待,nüè dài,动词,用残酷手段对待他人,虐待狂是一种心理疾病，需要专业的治疗和干预。
922411,殴打,ōu dǎ,动词,打人,在争吵中，他们互相殴打，最终导致了严重的后果。
922511,呕吐,ǒu tù,动词,胃内容物经口腔排出,她因为食物中毒而不断呕吐，需要立即送医。
922711,排斥,pái chì,动词,拒绝或驱离,为了维护自身利益，他试图排斥异己，巩固自己的地位。
922811,排除,pái chú,动词,消除或去除,暴雨过后，工人们迅速行动，排除积水，恢复交通。
922911,排放,pái fàng,动词,排出废弃物,这家工厂因排放污水而被环保部门处以重罚。
922912,排放,pái fàng,动词,动物排精或排卵,科学家正在研究鱼类特定季节的排放规律。
923011,派别,pài bié,名词,因主张不同而形成的分支团体,这个学术组织内部形成了多个不同的派别，各自持有独特的观点。
923111,派遣,pài qiǎn,动词,委派人员执行任务,政府决定派遣代表团出国访问，以加强国际交流与合作。
923211,攀登,pān dēng,动词,向上攀爬,登山爱好者们正在努力攀登这座海拔超过五千米的高峰。
923311,盘旋,pán xuán,动词,环绕某物飞行或行走,飞机在天空盘旋，寻找合适的时机降落。
923312,盘旋,pán xuán,动词,在某处徘徊或停留,他在花房里盘旋了半天才离开，似乎对那些花草恋恋不舍。
923511,判决,pàn jué,名词,法院对审理完毕的案件做出的正式决定,法院最终下达了判决书，明确了双方的责任。
923512,判决,pàn jué,名词,对事物的判断或决定,比赛中队员要服从裁判的判决，这是基本的比赛规则。
923611,庞大,páng dà,形容词,规模过大或大而不当,这台机器体积庞大，几乎占据了整个房间。
923711,抛弃,pāo qì,动词,丢弃不要,战争迫使他们抛弃家园，四处流浪。
923811,泡沫,pào mò,名词,液体表面聚集的小气泡群,海浪拍打着礁石，激起了无数白色的泡沫。
923911,培训,péi xùn,动词,系统培养和训练专业人员,公司每年都会组织新员工参加为期两周的专业培训。
924011,培育,péi yù,动词,"培养幼小的生物,使它发育成长",园丁们正在培育树苗，希望它们能早日长成参天大树。
924111,配备,pèi bèi,动词,按需分配资源,公司需要配备骨干力量，以确保项目的顺利推进。
924112,配备,pèi bèi,动词,部署兵力,军队根据地形特点按地形配备火力，以便更好地进行防御。
924113,配备,pèi bèi,名词,成套设备,现代化的配备大大提高了工作效率，让任务完成得更加轻松。
924211,配偶,pèi ǒu,名词,法律文件中对丈夫或妻子的称谓,在法律文件中，必须明确填写申请人的配偶信息。
924311,配套,pèi tào,动词,组合成完整系统,这个城市正在建设配套工程，以提升基础设施水平。
924411,盆地,pén dì,名词,四周被山地或高地环绕的平坦地形。,四川盆地因其肥沃的土地和适宜的气候而被称为天府之国。
924511,烹饪,pēng rèn,名词,制作食物的技艺,厨师们研究出了新的烹饪法，使得菜肴更加美味可口。
924811,批发,pī fā,动词,批量销售,这家批发部每天都会迎来许多采购商品的顾客。
924911,批判,pī pàn,动词,系统分析并否定错误,学者们通过文章批判虚无主义，试图唤醒人们对生活的热爱。
924912,批判,pī pàn,动词,批评,他经常进行自我批判，反思自己的不足并努力改进。
925011,疲惫,pí bèi,形容词,极度疲乏,经过一天的高强度工作，他感到疲惫不堪，只想好好休息。
925012,疲惫,pí bèi,动词,使极度疲乏,长途旅行疲惫了他的身心。
925111,疲倦,pí juàn,形容词,疲乏困倦的状态,熬夜复习功课让他感到非常疲倦。
925211,皮革,pí gé,名词,用动物皮制成的熟皮，可用于制作鞋、箱等,这家商店出售各种优质的皮革制品。
925311,屁股,pì gu,名词,臀部,胡蜂的屁股上有刺。
925312,屁股,pì gu,名词,动物身体后端,胡蜂的屁股上有刺。
925313,屁股,pì gu,名词,事物末尾部分,他随手把香烟屁股扔在地上，然后踩灭了。
925411,譬如,pì rú,动词,举例说明,学习外语有很多方法，譬如多听多说。
925511,偏差,piān chā,名词,物体运动方向与预定方向之间的角度差异,第一发炮弹打歪了，修正了偏差后，第二发便击中了目标。
925512,偏差,piān chā,名词,工作中出现的过度或不足的差错,统计数据显示，数据存在明显的偏差。
925611,偏见,piān jiàn,名词,片面或不公正的看法；成见,我们需要通过交流和理解来消除偏见。
925711,偏僻,piān pì,形容词,远离城市或中心区域，交通不便利,偏僻的山区往往交通不便，信息闭塞。
925811,偏偏,piān piān,副词,故意与要求或情况相反,经过大家讨论，问题都解决了，他偏偏还要钻牛角尖。
925812,偏偏,piān piān,副词,事实与期望相反,星期天他来找我，偏偏我不在家。
925813,偏偏,piān piān,副词,仅仅，只有,别的小组都完成了定额，为什么偏偏咱们没完成？
925912,片断,piàn duàn,形容词,零碎的；不完整的。,这些文字记录下来的不过是片断经验，还需要进一步整理。
926011,片刻,piàn kè,名词,极短的时间；一会儿。,这对好朋友片刻不离，总是形影相随。
926111,飘扬,piāo yáng,动词,在空中随风摆动,彩旗迎风飘扬，场面显得格外热闹。
926211,漂浮,piāo fú,动词,物体在液体表面悬浮,水上漂浮着几只小船，随着波浪轻轻摇晃。
